steamid,playtime_forever,achievement_count,efficiency_score,max_survive_minutes,max_items_crafted,max_zombies_killed,max_players_killed,max_fortitude_skill,max_travel_distance,max_death_count,max_character_level,playtime_outlier,impossible_survival,zero_achieve_high_playtime,suspect_flag,max_activity_mean,max_activity_pca
76561198053369031,16096,36,0.0022365805168986,1680,5000,2500,0,10,1000,28,140,False,False,False,False,1.153841094620126,2.3075659320650095
76561199229513922,409,43,0.1051344743276283,1680,5000,2500,25,10,1000,28,300,False,True,False,True,1.460136185838347,2.9204202322364647
76561198002675684,130,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197999551579,297,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198000244134,304,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198350131628,449,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198120205812,3011,23,0.007638658253072,180,500,500,0,4,50,14,140,False,False,False,False,-0.2817351428509251,-0.5624692968714907
76561198103107523,5707,35,0.0061328193446644,600,5000,2500,1,8,250,28,300,False,False,False,False,1.0955282933411719,2.1896105468869185
76561197988952844,14085,34,0.002413915512957,600,5000,2500,5,6,250,28,140,False,False,False,False,0.7892332021229509,1.576756246715463
76561198310732641,574,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198004047552,9353,42,0.0044905377953597,1680,5000,2500,25,10,250,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197994490484,487,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198058925468,418,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198396994655,1595,25,0.0156739811912225,180,50,500,1,10,1000,1,28,False,False,False,False,-0.5452863201340814,-1.0888573078843977
76561197979230085,395,10,0.0253164556962025,0,50,0,0,0,0,0,300,False,False,False,False,-0.19478521026509693,-0.38908705385116016
76561198000257721,442,5,0.0113122171945701,0,0,0,0,0,0,1,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198025693599,621,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198062227632,4821,30,0.0062227753578095,600,5000,2500,0,4,250,14,70,False,False,False,False,0.6552290997149792,1.3086324903904512
76561199156984115,3957,24,0.0060652009097801,180,500,500,0,0,250,28,28,False,False,False,False,-0.4961417067036798,-0.9914673069915095
76561197960292807,82,6,0.073170731707317,0,0,10,0,0,0,1,0,False,False,False,False,-0.7723603676402566,-1.5446043690422935
76561198149355274,9402,43,0.0045734950010636,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198039801595,563,15,0.0266429840142095,180,50,100,0,4,10,1,28,False,False,False,False,-0.6328323706293844,-1.2650816615110474
76561198024647859,32809,43,0.001310615989515,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561199025878824,406,1,0.0024630541871921,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197962368812,13257,31,0.0023383872671041,1680,5000,2500,0,4,250,28,140,False,False,False,False,1.153841094620126,2.3075659320650095
76561198047029812,19169,43,0.0022432051750221,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198111824451,247,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197980583850,1069,20,0.0187090739008419,180,50,500,5,0,10,7,70,False,False,False,False,-0.4648838586892984,-0.9279830540893906
76561198144155929,5174,28,0.0054116737533822,1680,5000,500,0,4,50,14,140,False,False,False,False,0.7161108421436111,1.426444163931761
76561198062552118,250,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198874427014,4667,43,0.0092136275980287,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197995168435,724,11,0.0151933701657458,60,50,10,0,0,10,1,7,False,False,False,False,-0.7332434507684606,-1.4663703441244966
76561198052847275,516,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197993891197,9428,38,0.0040305473058973,1680,5000,2500,0,10,250,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198304465551,4120,26,0.0063106796116504,180,1500,2500,0,0,50,28,300,False,False,False,False,0.5715004529113696,1.147928995639631
76561197985318459,122,7,0.0573770491803278,0,0,10,0,0,0,1,0,False,False,False,False,-0.7723603676402566,-1.5446043690422935
76561198399780165,59,1,0.0169491525423728,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197982243076,2970,28,0.0094276094276094,180,1500,500,5,0,50,28,70,False,False,False,False,-0.30652899319133786,-0.6141708289900843
76561198072381855,323,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197966242763,347,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198079227501,755,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198118369799,290,11,0.0379310344827586,60,50,100,0,0,10,1,7,False,False,False,False,-0.7135455894070175,-1.4267198645585004
76561197965734753,2920,25,0.0085616438356164,600,1500,500,0,4,50,14,140,False,False,False,False,-0.03073293259002033,-0.06184330614024904
76561197987689379,3762,24,0.0063795853269537,0,5000,100,1,0,250,28,28,False,False,False,False,-0.1530096049778301,-0.31559326591420184
76561197960457558,5018,26,0.005181347150259,600,1500,2500,5,0,250,14,28,False,False,False,False,0.19259075603373993,0.3902804518729805
76561198830842180,5171,43,0.0083156062657126,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198024246936,6052,29,0.0047918043621943,600,500,2500,0,10,250,14,70,False,False,False,False,0.16378296541096396,0.3347324814615693
76561197981126199,674,1,0.0014836795252225,0,0,0,0,0,0,1,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198092589447,126,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197972799925,588,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197965144411,17635,37,0.0020981003685852,1680,5000,2500,0,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198069672812,131,9,0.0687022900763358,0,0,10,0,0,10,7,0,False,False,False,False,-0.7723603676402566,-1.5446043690422935
76561198328140060,49,43,0.8775510204081632,1680,5000,2500,25,10,1000,28,300,False,True,False,True,1.460136185838347,2.9204202322364647
76561198114624558,157,8,0.0509554140127388,60,50,10,0,0,0,1,0,False,False,False,False,-0.7466438610092578,-1.4931827197569978
76561197979751856,21856,36,0.0016471449487554,600,5000,2500,10,4,1000,28,300,False,False,False,False,1.0955282933411719,2.1896105468869185
76561198023616180,488,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197995657648,503,11,0.0218687872763419,60,0,100,0,0,10,1,28,False,False,False,False,-0.6788048712880039,-1.3571038488713179
76561198418220292,294,10,0.0340136054421768,60,0,100,0,0,10,7,0,False,False,False,False,-0.7324065122511927,-1.4643533514013225
76561198036500990,393,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198043832583,1470,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198127495504,241,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198430143692,572,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198011246742,4169,27,0.0064763732309906,1680,500,2500,0,8,250,7,140,False,False,False,False,0.6623949603161108,1.3336659231361279
76561197979549440,7678,32,0.0041677520187548,1680,5000,2500,0,10,250,1,140,False,False,False,False,1.153841094620126,2.3075659320650095
76561197990012301,114827,36,0.0003135151140411,1680,5000,2500,0,10,1000,7,300,True,False,False,True,1.460136185838347,2.9204202322364647
76561197999106555,1292,17,0.0131578947368421,180,1500,100,0,0,50,1,28,False,False,False,False,-0.47447750513142384,-0.951269436411741
76561198014485998,500,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198036279598,4854,22,0.0045323444581788,60,1500,100,1,0,50,14,28,False,False,False,False,-0.5149894931866655,-1.0324705125616906
76561198044395197,8176,33,0.0040362035225048,600,5000,2500,0,10,250,28,140,False,False,False,False,0.7892332021229509,1.576756246715463
76561198000307034,1715,24,0.0139941690962099,600,50,500,0,10,50,1,300,False,False,False,False,0.1172072931302402,0.23719876893189998
76561198333271860,664,15,0.0225903614457831,180,0,100,0,4,10,7,7,False,False,False,False,-0.6784941139551538,-1.3563398996188718
76561199149239646,342,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198015481934,571,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197992012153,2522,16,0.0063441712926249,180,500,100,0,4,10,1,7,False,False,False,False,-0.6238889879213743,-1.2481287875156628
76561198018137472,990,12,0.0121212121212121,0,500,100,0,0,50,1,7,False,False,False,False,-0.6846569700042369,-1.3699304017405871
76561198079203100,20824,43,0.0020649250864387,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198061899489,12851,29,0.0022566337250019,600,5000,2500,0,4,250,28,140,False,False,False,False,0.7892332021229509,1.576756246715463
76561198026940701,2314,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198040484666,2449,43,0.0175581870151082,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197987154693,3027,15,0.0049554013875123,60,50,100,0,0,10,28,7,False,False,False,False,-0.7135455894070175,-1.4267198645585004
76561197970435029,6129,3,0.0004894762604013,0,0,10,0,0,0,1,0,False,False,False,False,-0.7723603676402566,-1.5446043690422935
76561197995105260,21224,30,0.0014134941575574,1680,5000,2500,0,10,250,7,140,False,False,False,False,1.153841094620126,2.3075659320650095
76561198078423165,4441,24,0.0054041882458905,180,50,500,0,4,250,28,70,False,False,False,False,-0.4648838586892984,-0.9279830540893906
76561197976287656,19682,39,0.0019815059445178,180,5000,2500,25,8,1000,28,300,False,False,False,False,0.9537363351478259,1.9054067803620947
76561198152618007,159,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197992906798,529,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198088747537,9874,27,0.0027344541219363,600,5000,500,0,4,250,14,300,False,False,False,False,0.6577980408646569,1.30848877875367
76561198025298276,6367,31,0.0048688550337678,180,5000,500,0,10,250,28,140,False,False,False,False,0.20971099145309008,0.41143071205739096
76561198000630472,136,6,0.0441176470588235,0,0,10,0,0,0,1,0,False,False,False,False,-0.7723603676402566,-1.5446043690422935
76561198102215048,1791,16,0.0089335566722501,600,500,100,0,0,50,1,70,False,False,False,False,-0.3614933375608539,-0.7226136402983285
76561198053973982,31297,43,0.0013739336038597,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198046436357,6271,37,0.0059001754106203,1680,5000,2500,0,10,250,14,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198002983121,143,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198038479125,8380,37,0.0044152744630071,1680,5000,2500,0,10,250,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197975797010,537,8,0.0148975791433892,60,50,10,0,0,10,1,0,False,False,False,False,-0.7466438610092578,-1.4931827197569978
76561197972168329,64,5,0.078125,0,50,0,0,0,0,0,0,False,False,False,False,-0.7690885062992613,-1.5381888666726389
76561198039452938,627,6,0.0095693779904306,60,50,0,0,0,0,0,0,False,False,False,False,-0.7488325122716405,-1.497588328597664
76561198103866743,7323,28,0.0038235695753106,1680,1500,100,0,10,50,28,70,False,False,False,False,0.11232480700388017,0.2246182692576362
76561198414768551,458,9,0.019650655021834,0,0,10,0,0,10,1,28,False,False,False,False,-0.7187587266770679,-1.4373548665122888
76561198026395147,502,4,0.0079681274900398,0,0,0,0,0,0,1,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197988234566,21175,35,0.0016528925619834,600,5000,2500,0,10,1000,14,300,False,False,False,False,1.0955282933411719,2.1896105468869185
76561198074361885,596,11,0.0184563758389261,0,0,100,25,0,0,1,0,False,False,False,False,-0.7526625062788135,-1.5049538894762973
76561198018555921,387,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197989544294,431,9,0.0208816705336426,60,0,10,0,0,10,1,0,False,False,False,False,-0.7521043736126358,-1.5040038309673187
76561197992943381,1990,23,0.0115577889447236,600,500,500,1,0,50,14,70,False,False,False,False,-0.27394728706555094,-0.546389286671679
76561198084374770,186,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197993525512,495,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198002334372,410,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198047503544,5051,32,0.0063353791328449,1680,1500,2500,0,10,250,28,140,False,False,False,False,0.7716052123836696,1.550088147342546
76561198042052301,635,8,0.0125984251968503,60,50,10,0,0,10,1,0,False,False,False,False,-0.7466438610092578,-1.4931827197569978
76561198081481766,5101,28,0.0054891197804352,600,5000,2500,0,0,250,28,140,False,False,False,False,0.7892332021229509,1.576756246715463
76561198072532181,7734,23,0.0029738815619343,180,500,500,0,10,50,14,28,False,False,False,False,-0.4961417067036798,-0.9914673069915095
76561197960799782,142,5,0.0352112676056338,0,50,10,0,0,0,0,0,False,False,False,False,-0.7668998550368786,-1.5337832578319726
76561198067608206,679,9,0.0132547864506627,60,50,10,0,0,0,1,0,False,False,False,False,-0.7466438610092578,-1.4931827197569978
76561198063601821,153,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198019754955,9036,43,0.0047587428065515,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198007169304,33455,34,0.0010162905395307,1680,5000,2500,1,4,1000,28,140,False,False,False,False,1.153841094620126,2.3075659320650095
76561198052111779,24276,29,0.0011945954852529,180,5000,500,1,4,250,28,140,False,False,False,False,0.20971099145309008,0.41143071205739096
76561198019708471,160,4,0.025,60,0,10,0,0,0,0,0,False,False,False,False,-0.7521043736126358,-1.5040038309673187
76561197966158801,4634,26,0.0056107034958998,1680,1500,2500,0,4,250,7,140,False,False,False,False,0.7716052123836696,1.550088147342546
76561197988610065,2991,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198065707788,1971,43,0.02181633688483,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198044602606,603,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198063900962,53,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198015723798,790,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198008471908,577,1,0.0017331022530329,0,0,0,0,0,0,1,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198029319505,16069,34,0.0021158752878212,1680,1500,2500,5,8,1000,28,140,False,False,False,False,0.7716052123836696,1.550088147342546
76561198051940006,309,10,0.0323624595469255,60,50,100,0,0,10,1,7,False,False,False,False,-0.7135455894070175,-1.4267198645585004
76561198013729168,3923,23,0.0058628600560795,0,5000,500,1,0,50,14,140,False,False,False,False,0.14894300937022756,0.2896290978324666
76561197991133436,1158,17,0.0146804835924006,180,1500,100,0,0,50,1,28,False,False,False,False,-0.47447750513142384,-0.951269436411741
76561198055597355,2031,24,0.0118168389955686,600,50,500,0,10,250,1,140,False,False,False,False,-0.18908779808798076,-0.3756555312395554
76561198283785877,560,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197969362616,20815,39,0.0018736488109536,1680,5000,2500,1,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198087323350,186,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197994309228,69,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198277086769,540,43,0.0796296296296296,1680,5000,2500,25,10,1000,28,300,False,True,False,True,1.460136185838347,2.9204202322364647
76561197993920872,105935,43,0.0004059092839949,1680,5000,2500,25,10,1000,28,300,True,False,False,True,1.460136185838347,2.9204202322364647
76561198010505891,2761,16,0.005795001810938,180,500,100,0,0,50,1,28,False,False,False,False,-0.5836877571989827,-1.167691660618159
76561198046610907,421,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198002562120,1834,15,0.0081788440567066,0,500,100,0,0,50,7,28,False,False,False,False,-0.6444557392818453,-1.2894932748430836
76561197960271989,644,6,0.0093167701863354,0,0,10,0,0,0,1,0,False,False,False,False,-0.7723603676402566,-1.5446043690422935
76561197987673251,15112,38,0.0025145579671784,1680,5000,2500,0,10,250,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197979750959,139,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198064893984,7719,33,0.0042751651768363,1680,5000,2500,0,10,250,7,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198234227036,1273,31,0.0243519245875883,180,500,100,25,10,50,28,70,False,False,False,False,-0.5032852957541998,-1.0068174068231521
76561198068768921,2473,24,0.009704811969268,0,1500,500,0,0,1000,28,140,False,False,False,False,-0.23329287286622868,-0.46784868688999715
76561197969371254,348,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198022212313,4278,27,0.0063113604488078,1680,5000,2500,0,0,50,7,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198008185874,600,11,0.0183333333333333,60,0,100,0,0,10,7,7,False,False,False,False,-0.7190061020103955,-1.4375409757688213
76561197994851017,3260,10,0.0030674846625766,0,50,10,0,0,10,1,7,False,False,False,False,-0.7534994447960814,-1.5069708821994714
76561198005265551,366,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198050210437,146,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198016444009,8510,11,0.0012925969447708,0,50,100,0,0,10,7,7,False,False,False,False,-0.7338015834346383,-1.4673204026334752
76561197986353054,683,6,0.0087847730600292,60,0,10,0,0,10,1,7,False,False,False,False,-0.7387039633718386,-1.4771914553348175
76561198037089044,540,13,0.024074074074074,180,50,100,0,4,10,1,7,False,False,False,False,-0.6730336013517758,-1.3455187884085509
76561199157449570,305930,27,8.8255483280489e-05,600,5000,500,1,4,50,14,140,True,False,False,True,0.35150294964643597,0.6956344785822147
76561198072257250,513,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198437738744,7102,43,0.0060546324978879,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198097953835,25884,39,0.00150672229949,1680,5000,2500,0,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198008480668,1005,11,0.0109452736318407,180,50,10,0,0,10,1,7,False,False,False,False,-0.6927314627132191,-1.385169267974547
76561198030429890,397,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197971812565,2109,8,0.0037932669511616,0,50,10,0,0,10,1,7,False,False,False,False,-0.7534994447960814,-1.5069708821994714
76561198094411705,7024,28,0.0039863325740318,600,5000,2500,0,4,250,14,140,False,False,False,False,0.7892332021229509,1.576756246715463
76561198256110677,2139,22,0.0102851799906498,180,500,500,0,0,50,14,140,False,False,False,False,-0.2817351428509251,-0.5624692968714907
76561197987211098,79,2,0.0253164556962025,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197966617426,839,9,0.0107270560190703,0,50,10,0,0,10,1,7,False,False,False,False,-0.7534994447960814,-1.5069708821994714
76561198068379896,858,26,0.0303030303030303,600,50,500,1,10,50,7,300,False,False,False,False,0.1172072931302402,0.23719876893189998
76561198006873223,631,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197969052165,156,10,0.0641025641025641,60,50,10,0,0,10,1,0,False,False,False,False,-0.7466438610092578,-1.4931827197569978
76561198043115858,951,4,0.0042060988433228,0,50,0,0,0,0,0,0,False,False,False,False,-0.7690885062992613,-1.5381888666726389
76561198009013127,357,10,0.0280112044817927,180,0,10,0,0,10,1,7,False,False,False,False,-0.698191975316597,-1.395990379184868
76561197968152343,551,3,0.0054446460980036,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198082721790,2231,24,0.0107575078440161,180,500,500,1,4,50,28,70,False,False,False,False,-0.41573924525889683,-0.8305930531965025
76561197987280970,1582,10,0.0063211125158027,0,50,10,0,0,0,1,28,False,False,False,False,-0.7132982140736899,-1.426533755301968
76561198019654323,4991,20,0.00400721298337,180,500,100,1,0,50,28,28,False,False,False,False,-0.5836877571989827,-1.167691660618159
76561198023921203,10903,39,0.0035769971567458,600,5000,2500,25,10,250,28,300,False,False,False,False,1.0955282933411719,2.1896105468869185
76561198058737972,84694,41,0.0004840956856447,1680,5000,2500,10,10,1000,28,300,True,False,False,True,1.460136185838347,2.9204202322364647
76561198090778750,301,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198020359369,52038,43,0.0008263192282562,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198022971777,227,9,0.039647577092511,60,50,10,0,0,10,1,0,False,False,False,False,-0.7466438610092578,-1.4931827197569978
76561198846308272,565,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198350914535,5763,22,0.0038174561860142,600,1500,500,0,4,250,1,28,False,False,False,False,-0.245139496442775,-0.49084131626026783
76561197967449126,196,10,0.0510204081632653,60,0,10,0,0,10,1,0,False,False,False,False,-0.7521043736126358,-1.5040038309673187
76561198047112621,12849,38,0.0029574285936648,600,5000,2500,5,10,250,28,300,False,False,False,False,1.0955282933411719,2.1896105468869185
76561197963870886,13177,43,0.0032632617439477,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198113666471,7339,29,0.0039514920288867,600,5000,2500,0,10,250,7,70,False,False,False,False,0.6552290997149792,1.3086324903904512
76561197962092557,4780,43,0.0089958158995815,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198082831860,3786,25,0.0066032752245113,600,500,2500,0,0,250,14,70,False,False,False,False,0.16378296541096396,0.3347324814615693
76561198010545064,8779,43,0.004898052169951,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198056116324,216,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198108562053,20006,39,0.0019494151754473,600,5000,2500,10,10,1000,28,300,False,False,False,False,1.0955282933411719,2.1896105468869185
76561198053777519,212,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198077242222,601,2,0.0033277870216306,0,0,0,0,0,0,1,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198013178966,323,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197971161876,505,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198052514327,432,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197979439703,850,14,0.0164705882352941,60,50,100,0,0,50,7,7,False,False,False,False,-0.7135455894070175,-1.4267198645585004
76561198983696927,8427,30,0.0035599857600569,1680,1500,500,1,10,50,7,140,False,False,False,False,0.3338749599071548,0.6689663792092977
76561198124544984,17292,32,0.0018505667360629,1680,5000,2500,0,10,1000,1,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197988329388,5068,43,0.0084846093133385,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197975231961,164,10,0.0609756097560975,0,50,10,5,0,0,7,7,False,False,False,False,-0.7534994447960814,-1.5069708821994714
76561197975024178,643,15,0.0233281493001555,0,500,100,0,0,10,14,7,False,False,False,False,-0.6846569700042369,-1.3699304017405871
76561197981942241,1231,13,0.0105605199025182,0,50,100,0,0,50,1,28,False,False,False,False,-0.6936003527122467,-1.3868832757359717
76561198034077967,551,15,0.0272232304900181,60,0,100,0,0,10,14,28,False,False,False,False,-0.6788048712880039,-1.3571038488713179
76561198265319109,1173,23,0.0196078431372549,180,5000,100,0,6,50,7,140,False,False,False,False,0.12216494095778711,0.2352063584307414
76561197965075581,907,20,0.022050716648291,180,50,100,0,8,10,14,28,False,False,False,False,-0.6328323706293844,-1.2650816615110474
76561197970322382,14387,0,0.0,0,0,0,0,0,0,0,0,False,False,True,True,-0.7745490189026393,-1.5490099778829598
76561197983969530,532,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198043480817,2280,18,0.0078947368421052,180,1500,100,0,0,50,7,28,False,False,False,False,-0.47447750513142384,-0.951269436411741
76561198035961744,2047,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198025841721,749,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198062301135,417,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198178654229,187,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198045228449,858,3,0.0034965034965034,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197994545100,4773,43,0.009009009009009,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198047882270,269,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197970339633,4468,14,0.0031333930170098,180,50,10,1,0,10,7,0,False,False,False,False,-0.7061318729540162,-1.4119816436070483
76561198106892734,903,11,0.0121816168327796,60,0,10,0,0,10,7,0,False,False,False,False,-0.7521043736126358,-1.5040038309673187
76561198072917499,461,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198051194713,2416,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
