steamid,playtime_forever,achievement_count,efficiency_score,efficiency_per_10h,max_survive_minutes,max_items_crafted,max_zombies_killed,max_players_killed,max_fortitude_skill,max_travel_distance,max_death_count,max_character_level,max_survive_minutes_intensity,max_items_crafted_intensity,max_zombies_killed_intensity,max_players_killed_intensity,max_fortitude_skill_intensity,max_travel_distance_intensity,max_death_count_intensity,max_character_level_intensity,max_survive_minutes_intensity_norm,max_items_crafted_intensity_norm,max_zombies_killed_intensity_norm,max_players_killed_intensity_norm,max_fortitude_skill_intensity_norm,max_travel_distance_intensity_norm,max_death_count_intensity_norm,max_character_level_intensity_norm,combat_count,combat_percent,combat_skill_count,combat_skill_percent,crafting_count,crafting_percent,death_count,death_percent,exploration_count,exploration_percent,leveling_count,leveling_percent,player_killer_count,player_killer_percent,survival_count,survival_percent,zombie_killer_count,zombie_killer_percent
76561198239468552,6373,43,0.006747214812490193,4.048328887494116,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561197999701119,725,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198160470680,970,14,0.01443298969072165,8.659793814432991,180,50,10,0,0,50,7,70,3,2,2,1,1,3,3,4,0.5,0.25,0.25,0.0,0.0,0.5,0.5,0.6,0,0.0,0,0.0,4,0.2857142857142857,2,0.14285714285714285,2,0.14285714285714285,3,0.21428571428571427,0,0.0,2,0.14285714285714285,1,0.07142857142857142
76561198160700469,1233,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198006075404,188,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198301982604,320,9,0.028125,16.875,180,0,10,0,0,10,0,7,3,1,2,1,1,2,1,2,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.2,1,0.1111111111111111,0,0.0,3,0.3333333333333333,0,0.0,1,0.1111111111111111,1,0.1111111111111111,0,0.0,2,0.2222222222222222,1,0.1111111111111111
76561198005110508,371,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198042890140,134,7,0.05223880597014925,31.34328358208955,60,50,10,0,0,0,0,0,2,2,2,1,1,1,1,1,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,5,0.7142857142857143,0,0.0,0,0.0,0,0.0,0,0.0,1,0.14285714285714285,1,0.14285714285714285
76561198352747639,2066,43,0.020813165537270088,12.487899322362052,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561197987842222,1156,24,0.020761245674740483,12.45674740484429,180,50,100,0,10,50,7,140,3,2,3,1,5,3,3,5,0.5,0.25,0.5,0.0,1.0,0.5,0.5,0.8,1,0.041666666666666664,4,0.16666666666666666,5,0.20833333333333334,2,0.08333333333333333,4,0.16666666666666666,4,0.16666666666666666,0,0.0,2,0.08333333333333333,2,0.08333333333333333
76561198039663324,515,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198037018920,9845,41,0.004164550533265617,2.4987303199593702,600,5000,2500,25,10,250,28,300,4,5,5,5,5,4,5,6,0.75,1.0,1.0,1.0,1.0,0.75,1.0,1.0,3,0.07317073170731707,4,0.0975609756097561,8,0.1951219512195122,4,0.0975609756097561,5,0.12195121951219512,5,0.12195121951219512,4,0.0975609756097561,4,0.0975609756097561,4,0.0975609756097561
76561198112890258,939,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198043972532,277,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198058007685,477,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198008332774,147,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561197996143905,267,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198117913848,2176,27,0.012408088235294117,7.44485294117647,600,50,500,0,8,50,14,140,4,2,4,1,4,3,4,5,0.75,0.25,0.75,0.0,0.75,0.5,0.75,0.8,3,0.1111111111111111,3,0.1111111111111111,5,0.18518518518518517,3,0.1111111111111111,3,0.1111111111111111,4,0.14814814814814814,0,0.0,3,0.1111111111111111,3,0.1111111111111111
76561198018085358,1304,20,0.015337423312883436,9.202453987730062,180,500,100,0,6,50,7,28,3,3,3,1,3,3,3,3,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.4,2,0.1,2,0.1,6,0.3,2,0.1,2,0.1,2,0.1,0,0.0,2,0.1,2,0.1
76561199088877943,20087,43,0.002140688007168816,1.2844128043012895,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561198059260462,451,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561197966963062,618,7,0.011326860841423949,6.7961165048543695,60,50,10,0,0,0,1,0,2,2,2,1,1,1,2,1,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0,0.0,0,0.0,4,0.5714285714285714,1,0.14285714285714285,0,0.0,0,0.0,0,0.0,1,0.14285714285714285,1,0.14285714285714285
76561198056640740,1096,4,0.0036496350364963502,2.18978102189781,0,0,10,0,0,0,1,0,1,1,2,1,1,1,2,1,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0,0.0,0,0.0,2,0.5,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25
76561198061519395,565,8,0.01415929203539823,8.495575221238937,60,50,10,0,0,0,1,7,2,2,2,1,1,1,2,2,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.2,0,0.0,0,0.0,4,0.5,1,0.125,0,0.0,1,0.125,0,0.0,1,0.125,1,0.125
76561198037613508,1860,19,0.01021505376344086,6.129032258064517,60,500,100,0,0,50,28,28,2,3,3,1,1,3,5,3,0.25,0.5,0.5,0.0,0.0,0.5,1.0,0.4,2,0.10526315789473684,0,0.0,6,0.3157894736842105,4,0.21052631578947367,2,0.10526315789473684,2,0.10526315789473684,0,0.0,1,0.05263157894736842,2,0.10526315789473684
76561198156345324,58640,28,0.0004774897680763984,0.286493860845839,1680,5000,500,0,10,250,0,140,5,5,4,1,5,4,1,5,1.0,1.0,0.75,0.0,1.0,0.75,0.0,0.8,1,0.03571428571428571,4,0.14285714285714285,8,0.2857142857142857,0,0.0,4,0.14285714285714285,4,0.14285714285714285,0,0.0,4,0.14285714285714285,3,0.10714285714285714
76561198015947070,2827,38,0.013441811107180757,8.065086664308454,1680,5000,2500,0,8,1000,28,300,5,5,5,1,4,5,5,6,1.0,1.0,1.0,0.0,0.75,1.0,1.0,1.0,3,0.07894736842105263,3,0.07894736842105263,8,0.21052631578947367,4,0.10526315789473684,6,0.15789473684210525,5,0.13157894736842105,0,0.0,5,0.13157894736842105,4,0.10526315789473684
76561198168980050,745,14,0.01879194630872483,11.275167785234899,60,50,100,0,6,10,1,7,2,2,3,1,3,2,2,2,0.25,0.25,0.5,0.0,0.5,0.25,0.25,0.2,1,0.07142857142857142,2,0.14285714285714285,5,0.35714285714285715,1,0.07142857142857142,1,0.07142857142857142,1,0.07142857142857142,0,0.0,1,0.07142857142857142,2,0.14285714285714285
76561199004429648,3974,43,0.010820332159033719,6.492199295420232,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561198075569071,19812,39,0.001968503937007874,1.1811023622047243,1680,5000,2500,0,10,1000,28,300,5,5,5,1,5,5,5,6,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3,0.07692307692307693,4,0.10256410256410256,8,0.20512820512820512,4,0.10256410256410256,6,0.15384615384615385,5,0.1282051282051282,0,0.0,5,0.1282051282051282,4,0.10256410256410256
76561198046008728,174,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198113455411,237,3,0.012658227848101266,7.594936708860759,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1,0.3333333333333333,0,0.0,1,0.3333333333333333,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561197975504766,1015,14,0.013793103448275862,8.275862068965518,60,500,100,0,0,50,7,28,2,3,3,1,1,3,3,3,0.25,0.5,0.5,0.0,0.0,0.5,0.5,0.4,0,0.0,0,0.0,5,0.35714285714285715,2,0.14285714285714285,2,0.14285714285714285,2,0.14285714285714285,0,0.0,1,0.07142857142857142,2,0.14285714285714285
76561197988663774,656,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561197986175117,214,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561197990106384,18483,33,0.0017854244440837527,1.0712546664502516,1680,5000,2500,1,4,1000,14,140,5,5,5,2,2,5,4,5,1.0,1.0,1.0,0.25,0.25,1.0,0.75,0.8,2,0.06060606060606061,1,0.030303030303030304,8,0.24242424242424243,3,0.09090909090909091,6,0.18181818181818182,4,0.12121212121212122,1,0.030303030303030304,4,0.12121212121212122,4,0.12121212121212122
76561197965274807,78187,43,0.000549963548927571,0.32997812935654264,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561197976136707,235,3,0.01276595744680851,7.659574468085106,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561197970897249,27850,43,0.0015439856373429084,0.926391382405745,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561197989930177,1184,21,0.017736486486486486,10.641891891891891,180,500,100,0,0,50,28,70,3,3,3,1,1,3,5,4,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.6,2,0.09523809523809523,0,0.0,6,0.2857142857142857,4,0.19047619047619047,2,0.09523809523809523,3,0.14285714285714285,0,0.0,2,0.09523809523809523,2,0.09523809523809523
76561197965489900,6771,26,0.0038399054792497417,2.303943287549845,180,1500,100,0,10,50,28,70,3,4,3,1,5,3,5,4,0.5,0.75,0.5,0.0,1.0,0.5,1.0,0.6,1,0.038461538461538464,4,0.15384615384615385,7,0.2692307692307692,4,0.15384615384615385,3,0.11538461538461539,3,0.11538461538461539,0,0.0,2,0.07692307692307693,2,0.07692307692307693
76561198009055009,222,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198025266541,150,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198006159566,3841,43,0.011195001301744337,6.717000781046602,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561198115795404,6371,33,0.005179720609009575,3.107832365405745,600,5000,500,0,10,250,1,300,4,5,4,1,5,4,2,6,0.75,1.0,0.75,0.0,1.0,0.75,0.25,1.0,3,0.09090909090909091,4,0.12121212121212122,8,0.24242424242424243,1,0.030303030303030304,5,0.15151515151515152,5,0.15151515151515152,0,0.0,4,0.12121212121212122,3,0.09090909090909091
76561198219536444,599,2,0.00333889816360601,2.003338898163606,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561197975331788,177,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198089721639,5727,31,0.0054129561725161516,3.247773703509691,1680,500,2500,0,10,250,14,300,5,3,5,1,5,4,4,6,1.0,0.5,1.0,0.0,1.0,0.75,0.75,1.0,2,0.06451612903225806,4,0.12903225806451613,6,0.1935483870967742,3,0.0967741935483871,3,0.0967741935483871,5,0.16129032258064516,0,0.0,4,0.12903225806451613,4,0.12903225806451613
76561198089299679,458,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561197996566711,50994,39,0.0007647958583362749,0.45887751500176494,1680,5000,2500,0,10,1000,28,300,5,5,5,1,5,5,5,6,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3,0.07692307692307693,4,0.10256410256410256,8,0.20512820512820512,4,0.10256410256410256,6,0.15384615384615385,5,0.1282051282051282,0,0.0,5,0.1282051282051282,4,0.10256410256410256
76561198028185256,436,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561197996966511,5709,33,0.005780346820809248,3.468208092485549,1680,1500,2500,0,10,250,14,70,5,4,5,1,5,4,4,4,1.0,0.75,1.0,0.0,1.0,0.75,0.75,0.6,3,0.09090909090909091,4,0.12121212121212122,7,0.21212121212121213,3,0.09090909090909091,5,0.15151515151515152,3,0.09090909090909091,0,0.0,4,0.12121212121212122,4,0.12121212121212122
76561197970767462,981,18,0.01834862385321101,11.009174311926607,180,50,100,0,4,50,7,28,3,2,3,1,2,3,3,3,0.5,0.25,0.5,0.0,0.25,0.5,0.5,0.4,2,0.1111111111111111,1,0.05555555555555555,5,0.2777777777777778,2,0.1111111111111111,2,0.1111111111111111,2,0.1111111111111111,0,0.0,2,0.1111111111111111,2,0.1111111111111111
76561198293467784,4595,25,0.00544069640914037,3.264417845484222,600,5000,2500,0,0,250,7,70,4,5,5,1,1,4,3,4,0.75,1.0,1.0,0.0,0.0,0.75,0.5,0.6,2,0.08,0,0.0,8,0.32,2,0.08,3,0.12,3,0.12,0,0.0,3,0.12,4,0.16
76561197969773091,217,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198071585954,2201,25,0.011358473421172195,6.815084052703317,180,1500,500,0,6,1000,7,70,3,4,4,1,3,5,3,4,0.5,0.75,0.75,0.0,0.5,1.0,0.5,0.6,2,0.08,2,0.08,7,0.28,2,0.08,4,0.16,3,0.12,0,0.0,2,0.08,3,0.12
76561198004777375,433,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198003587634,122,7,0.05737704918032787,34.42622950819672,0,0,10,0,0,10,1,0,1,1,2,1,1,2,2,1,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,1,0.14285714285714285,0,0.0,3,0.42857142857142855,1,0.14285714285714285,1,0.14285714285714285,0,0.0,0,0.0,0,0.0,1,0.14285714285714285
76561197976152793,35193,43,0.0012218338874207938,0.7331003324524763,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561197969894772,437,1,0.002288329519450801,1.3729977116704806,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198047457459,7618,28,0.0036755053819900237,2.2053032291940142,600,50,2500,0,4,250,14,300,4,2,5,1,2,4,4,6,0.75,0.25,1.0,0.0,0.25,0.75,0.75,1.0,3,0.10714285714285714,1,0.03571428571428571,5,0.17857142857142858,3,0.10714285714285714,4,0.14285714285714285,5,0.17857142857142858,0,0.0,3,0.10714285714285714,4,0.14285714285714285
76561198014950467,278,4,0.014388489208633094,8.633093525179856,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198078782283,443,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561197963831883,516,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198103654672,150,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198968513725,1432,43,0.030027932960893854,18.01675977653631,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561198853553821,2027,20,0.00986679822397632,5.920078934385792,180,500,500,0,0,50,14,28,3,3,4,1,1,3,4,3,0.5,0.5,0.75,0.0,0.0,0.5,0.75,0.4,2,0.1,0,0.0,6,0.3,3,0.15,2,0.1,2,0.1,0,0.0,2,0.1,3,0.15
76561198008667621,4767,26,0.0054541640444724145,3.2724984266834487,600,1500,2500,0,0,250,14,70,4,4,5,1,1,4,4,4,0.75,0.75,1.0,0.0,0.0,0.75,0.75,0.6,2,0.07692307692307693,0,0.0,7,0.2692307692307692,3,0.11538461538461539,4,0.15384615384615385,3,0.11538461538461539,0,0.0,3,0.11538461538461539,4,0.15384615384615385
76561198046468073,174,5,0.028735632183908046,17.241379310344826,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1,0.2,0,0.0,3,0.6,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561197987842001,348,13,0.03735632183908046,22.413793103448278,60,50,100,0,0,10,7,0,2,2,3,1,1,2,3,1,0.25,0.25,0.5,0.0,0.0,0.25,0.5,0.0,2,0.15384615384615385,0,0.0,5,0.38461538461538464,2,0.15384615384615385,1,0.07692307692307693,0,0.0,0,0.0,1,0.07692307692307693,2,0.15384615384615385
76561198096265586,144,7,0.04861111111111111,29.166666666666668,60,0,10,0,0,0,1,0,2,1,2,1,1,1,2,1,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,1,0.14285714285714285,0,0.0,3,0.42857142857142855,1,0.14285714285714285,0,0.0,0,0.0,0,0.0,1,0.14285714285714285,1,0.14285714285714285
76561197987502418,197,3,0.015228426395939087,9.137055837563452,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198000284462,2673,18,0.006734006734006734,4.040404040404041,0,1500,10,0,0,50,28,7,1,4,2,1,1,3,5,2,0.0,0.75,0.25,0.0,0.0,0.5,1.0,0.2,2,0.1111111111111111,0,0.0,7,0.3888888888888889,4,0.2222222222222222,3,0.16666666666666666,1,0.05555555555555555,0,0.0,0,0.0,1,0.05555555555555555
76561198001991912,417,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561197994445738,535,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198034663705,418,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198026478759,72681,43,0.0005916264223111955,0.3549758533867173,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561197999117252,3919,27,0.006889512630773156,4.133707578463894,600,1500,2500,0,0,250,14,140,4,4,5,1,1,4,4,5,0.75,0.75,1.0,0.0,0.0,0.75,0.75,0.8,3,0.1111111111111111,0,0.0,7,0.25925925925925924,3,0.1111111111111111,3,0.1111111111111111,4,0.14814814814814814,0,0.0,3,0.1111111111111111,4,0.14814814814814814
76561198000262690,713,9,0.012622720897615708,7.5736325385694245,0,50,10,0,0,0,7,0,1,2,2,1,1,1,3,1,0.0,0.25,0.25,0.0,0.0,0.0,0.5,0.0,1,0.1111111111111111,0,0.0,5,0.5555555555555556,2,0.2222222222222222,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1111111111111111
76561198138991245,47976,43,0.0008962814740703685,0.5377688844422212,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561197993869138,111,7,0.06306306306306306,37.83783783783783,0,0,0,0,0,0,7,0,1,1,1,1,1,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,0.14285714285714285,0,0.0,4,0.5714285714285714,2,0.2857142857142857,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561197966773879,1597,26,0.01628052598622417,9.7683155917345,600,1500,500,0,10,50,7,140,4,4,4,1,5,3,3,5,0.75,0.75,0.75,0.0,1.0,0.5,0.5,0.8,1,0.038461538461538464,4,0.15384615384615385,7,0.2692307692307692,2,0.07692307692307693,2,0.07692307692307693,4,0.15384615384615385,0,0.0,3,0.11538461538461539,3,0.11538461538461539
