steamid,playtime_forever,achievement_count,efficiency_score,combat_count,combat_skill_count,crafting_count,death_count,exploration_count,leveling_count,player_killer_count,survival_count,zombie_killer_count,playtime_outlier,impossible_survival,zero_achieve_high_playtime,abnormal_behavior_flag,category_activity_mean,category_activity_pca,category_activity_mean_recalc,category_activity_pca_recalc
76561198027904347,3928,19,0.0048370672097759,0,4,6,1,3,3,0,0,2,False,False,False,0,3.8,1.1694148180968646,2.111111111111111,0.10867389585205763
76561198220637399,801,11,0.013732833957553,0,0,6,1,2,1,0,0,1,False,False,False,0,2.2,-7.209709928461487,1.2222222222222223,-1.291979392611885
76561198170081071,361,5,0.0138504155124653,1,0,3,1,0,0,0,0,0,False,False,False,0,1.0,-13.808103551466214,0.5555555555555556,-1.970314370241001
76561199082492152,1855,43,0.0231805929919137,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198161310076,333,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198062877029,14683,43,0.0029285568344343,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198004418141,23746,36,0.0015160448075465,2,4,8,4,6,4,0,4,4,False,False,False,0,7.2,19.114845882601383,4.0,3.1430768103229245
76561198026989379,454,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198044561633,15192,40,0.0026329647182727,3,4,8,4,5,5,4,3,4,False,False,False,0,8.0,23.118261327793125,4.444444444444445,3.9834012763588516
76561197987280970,1582,10,0.0063211125158027,1,0,4,1,1,2,0,0,1,False,False,False,0,2.0,-8.453235638859068,1.1111111111111112,-1.1998015912664213
76561198281081238,472,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198128844741,8148,30,0.003681885125184,2,1,8,4,5,4,0,3,3,False,False,False,0,6.0,12.837840942345554,3.3333333333333335,2.075572558957197
76561199246239668,201,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198168980050,745,14,0.0187919463087248,1,2,5,1,1,1,0,1,2,False,False,False,0,2.8,-4.232789573879533,1.5555555555555556,-0.5204879491548363
76561198030118274,10777,40,0.0037116080541894,3,4,8,4,6,5,1,5,4,False,False,False,0,8.0,23.256915740891134,4.444444444444445,3.931832948356175
76561198035010599,391,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198041323297,211,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197985021868,405,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198000935729,30314,32,0.0010556178663323,2,4,7,2,4,4,2,4,3,False,False,False,0,6.4,14.7695888754624,3.5555555555555554,2.5155069638159633
76561197994729999,164,5,0.0304878048780487,0,0,2,1,0,0,0,1,1,False,False,False,0,1.0,-13.843440492276226,0.5555555555555556,-1.9683669987540247
76561197995150404,366,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561199054245549,564,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197994616562,133,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197982946417,262,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197998698277,3892,43,0.0110483042137718,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198077444730,4514,30,0.0066459902525476,1,1,7,4,4,3,4,3,3,False,False,False,0,6.0,12.63746518773948,3.3333333333333335,2.1169106479112316
76561198089611316,480,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198030808810,8414,30,0.0035654860946042,3,3,8,2,3,3,0,4,4,False,False,False,0,6.0,12.726769825315678,3.3333333333333335,2.2444651818168038
76561198072129087,29392,36,0.0012248230811105,3,4,8,2,6,5,0,4,4,False,False,False,0,7.2,19.118329732339415,4.0,3.182032075020833
76561198093566128,308,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198035845858,73,5,0.0684931506849315,1,0,2,1,1,0,0,0,0,False,False,False,0,1.0,-13.847913195726331,0.5555555555555556,-1.9262675133915896
76561197984900990,415,6,0.0144578313253012,0,0,4,1,0,0,0,0,1,False,False,False,0,1.2,-12.662644054470404,0.6666666666666666,-1.9412371111867437
76561198339086631,1074,4,0.0037243947858473,1,0,3,0,0,0,0,0,0,False,False,False,0,0.8,-14.841593590660567,0.4444444444444444,-2.1687712189269424
76561197960384929,346,3,0.0086705202312138,1,0,2,0,0,0,0,0,0,False,False,False,0,0.6,-15.959526684922048,0.3333333333333333,-2.2686526535519147
76561198022427391,639,5,0.0078247261345852,1,0,3,1,0,0,0,0,0,False,False,False,0,1.0,-13.808103551466214,0.5555555555555556,-1.970314370241001
76561198056909695,455,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198020203467,11200,43,0.0038392857142857,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561197987808170,60448,38,0.0006286394917946,3,4,8,4,6,5,0,4,4,False,False,False,0,7.6,21.185309810728125,4.222222222222222,3.578945772392716
76561198326806763,274,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197968671893,219,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198337784749,544,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198056938654,881,2,0.0022701475595913,0,0,2,0,0,0,0,0,0,False,False,False,0,0.4,-16.96916957556554,0.2222222222222222,-2.542883349245559
76561198373611339,7859,32,0.0040717648555795,2,1,7,4,5,4,2,3,4,False,False,False,0,6.4,14.790149500353646,3.5555555555555554,2.539626033016746
76561197979439703,850,14,0.0164705882352941,1,0,5,2,2,1,0,1,2,False,False,False,0,2.8,-4.192271048790156,1.5555555555555556,-0.5431137810516783
76561198265319109,1173,23,0.0196078431372549,2,2,7,2,2,4,0,2,2,False,False,False,0,4.6,5.361865857649491,2.5555555555555554,0.953438536760182
76561198046621479,143,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197960799782,142,5,0.0352112676056338,0,0,4,0,0,0,0,0,1,False,False,False,0,1.0,-13.69613409366476,0.5555555555555556,-2.1396939598726847
76561197995683465,230,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198050746153,533,17,0.0318949343339587,1,0,6,3,1,1,0,3,2,False,False,False,0,3.4,-1.0088318639014098,1.8888888888888888,-0.0434378258498222
76561198050285365,13222,41,0.0031008924519739,3,4,8,4,5,5,4,4,4,False,False,False,0,8.2,24.173331078510262,4.555555555555555,4.156034258041514
76561197980583850,1069,20,0.0187090739008419,2,0,5,2,1,3,2,2,3,False,False,False,0,4.0,1.986201869805171,2.2222222222222223,0.6470330462870604
76561197969382396,3700,23,0.0062162162162162,1,0,8,2,3,3,0,3,3,False,False,False,0,4.6,5.508602553774217,2.5555555555555554,0.7724278305381718
76561197996778486,36705,38,0.001035281296826,2,4,8,4,6,5,1,4,4,False,False,False,0,7.6,21.192203099530506,4.222222222222222,3.4849692709798674
76561197977534897,7085,33,0.0046577275935074,2,4,8,3,5,4,0,4,3,False,False,False,0,6.6,15.966063100027842,3.6666666666666665,2.5972651500396697
76561197970761123,404,10,0.0247524752475247,0,0,4,3,2,0,0,0,1,False,False,False,0,2.0,-8.439417076078977,1.1111111111111112,-1.2564668308660931
76561197973052125,473,1,0.0021141649048625,0,0,0,1,0,0,0,0,0,False,False,False,0,0.2,-18.17154572489414,0.1111111111111111,-2.544189369809561
76561197972799925,588,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197996597984,266,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197994851017,3260,10,0.0030674846625766,1,0,4,1,2,1,0,0,1,False,False,False,0,2.0,-8.435933226340948,1.1111111111111112,-1.2175115661681848
76561198025111129,188,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198107077231,172,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197972150490,21108,33,0.0015633882888004,3,1,8,3,5,4,0,5,4,False,False,False,0,6.6,15.961302588606788,3.6666666666666665,2.7000388894531557
76561197979864325,411,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197979169919,3208,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198029593271,461,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198104108624,674,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197963394136,2107,43,0.0204081632653061,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198044839188,500,10,0.02,2,0,4,2,0,1,0,0,1,False,False,False,0,2.0,-8.54904719650582,1.1111111111111112,-1.0326806047373662
76561198030273896,2635,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198087733716,3796,24,0.006322444678609,1,0,6,4,4,3,1,2,3,False,False,False,0,4.8,6.3793063223700734,2.6666666666666665,1.1211281627326268
76561197985343058,426,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197991657927,63,4,0.0634920634920634,0,0,3,0,0,0,0,1,0,False,False,False,0,0.8,-14.796166730586927,0.4444444444444444,-2.2703689329379233
76561197960436666,421,9,0.0213776722090261,1,0,5,1,0,1,0,0,1,False,False,False,0,1.8,-9.474247032082191,1.0,-1.40548671449198
76561198303080182,247,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198018085358,1304,20,0.0153374233128834,2,2,6,2,2,2,0,2,2,False,False,False,0,4.0,2.1222906884215327,2.2222222222222223,0.5302805693829153
76561197994839062,2547,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198009198554,180,3,0.0166666666666666,2,0,0,1,0,0,0,0,0,False,False,False,0,0.6,-16.152259943607152,0.3333333333333333,-1.995727978422273
76561198029732166,785,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561199024395391,3431,2,0.0005829204313611,2,0,0,0,0,0,0,0,0,False,False,False,0,0.4,-17.185749982801507,0.2222222222222222,-2.1941848271082143
76561198015441277,470,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198015749826,1321,14,0.0105980317940953,1,0,4,2,2,1,0,2,2,False,False,False,0,2.8,-4.255134392334497,1.5555555555555556,-0.47036223399398713
76561198064082850,11806,43,0.0036422158224631,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198104873334,344,2,0.005813953488372,0,0,0,1,0,0,0,0,1,False,False,False,0,0.4,-17.134376431516316,0.2222222222222222,-2.340762849686631
76561198007169304,33455,34,0.0010162905395307,3,1,8,4,5,4,1,4,4,False,False,False,0,6.8,16.956259056529884,3.7777777777777777,2.9061169507372298
76561197991655057,6408,43,0.0067103620474406,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198063900962,53,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198008480668,1005,11,0.0109452736318407,1,0,4,1,1,1,0,2,1,False,False,False,0,2.2,-7.403917174908038,1.2222222222222223,-1.0161738942772423
76561197999807713,3395,43,0.0126656848306332,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198121098268,24749,43,0.0017374439371287,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561197966618551,1101,12,0.0108991825613079,1,0,4,2,1,1,0,1,2,False,False,False,0,2.4,-6.388327593052994,1.3333333333333333,-0.7869235071510339
76561198052646182,3034,28,0.009228740936058,1,4,4,2,3,5,1,4,4,False,False,False,0,5.6,10.409477403448305,3.111111111111111,1.982514264991301
76561198021570635,2600,2,0.0007692307692307,0,0,1,1,0,0,0,0,0,False,False,False,0,0.4,-17.053612630632664,0.2222222222222222,-2.444307935184589
76561197998617324,70,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561199139776481,11606,8,0.0006892986386351,1,4,0,0,1,1,0,0,1,False,False,False,0,1.6,-10.877089164369892,0.8888888888888888,-1.2294005007140636
76561197965277561,1713,20,0.0116754232340922,1,1,5,2,2,3,0,3,3,False,False,False,0,4.0,2.112227303041593,2.2222222222222223,0.5113607212174558
76561197971550276,15673,24,0.0015312958591207,0,1,6,4,3,4,1,2,3,False,False,False,0,4.8,6.387908501261627,2.6666666666666665,1.04711292796933
76561198068088128,10457,39,0.0037295591469828,3,4,8,3,5,5,2,5,4,False,False,False,0,7.8,22.161838431141287,4.333333333333333,3.7697020024766448
76561197971643307,13408,24,0.0017899761336515,2,1,7,4,5,2,0,1,2,False,False,False,0,4.8,6.4509569783054985,2.6666666666666665,1.1037221080916748
76561198072257250,513,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198044531564,16117,42,0.0026059440342495,3,4,8,4,5,5,4,5,4,False,False,False,0,8.4,25.2284008292274,4.666666666666667,4.328667239724178
76561198038546547,2115,33,0.0156028368794326,2,4,7,4,4,2,3,4,3,False,False,False,0,6.6,15.731463058330494,3.6666666666666665,2.7693983227163472
76561198047015315,10725,27,0.0025174825174825,2,0,8,4,4,3,1,2,3,False,False,False,0,5.4,9.62481540153652,3.0,1.5951217276762149
76561197961744176,2457,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198015459681,494,10,0.020242914979757,0,0,5,1,1,1,0,1,1,False,False,False,0,2.0,-8.350696722007191,1.1111111111111112,-1.3631561370285776
76561198051675786,600,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198097666040,429,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198286642793,489,8,0.016359918200409,2,0,1,4,1,0,0,0,0,False,False,False,0,1.6,-10.855733281761257,0.8888888888888888,-1.1565477062650924
76561198090967045,346,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198037583383,1126,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198024958702,15436,43,0.0027856957761078,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198013205483,431,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198881358611,543,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198132235994,250,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197985705987,508,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197994963383,955,6,0.006282722513089,1,0,4,1,0,0,0,0,0,False,False,False,0,1.2,-12.690170457204736,0.6666666666666666,-1.8704329356160292
76561198170269198,167,14,0.0838323353293413,2,0,7,1,0,2,0,1,1,False,False,False,0,2.8,-4.112847164715365,1.5555555555555556,-0.5972219014895815
76561198097690532,220,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197963282057,25790,36,0.0013958898797983,2,4,8,4,5,4,2,3,4,False,False,False,0,7.2,19.014725040774632,4.0,3.187023925727469
76561198039822008,484,11,0.0227272727272727,1,0,4,2,1,0,0,1,2,False,False,False,0,2.2,-7.449148630536236,1.2222222222222223,-0.9485617735271812
76561198000562069,6799,31,0.0045594940432416,2,3,8,4,3,4,0,3,4,False,False,False,0,6.2,13.789858299827008,3.4444444444444446,2.356153468188527
76561198084955985,364,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198109871307,1463,11,0.0075187969924812,1,0,5,1,1,1,0,1,1,False,False,False,0,2.2,-7.341053831363697,1.2222222222222223,-1.0889254413349334
76561198010028217,369,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198140831121,617,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198334489413,2938,43,0.0146358066712049,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198323009493,32889,43,0.0013074280154458,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198047794531,356,1,0.0028089887640449,0,0,0,1,0,0,0,0,0,False,False,False,0,0.2,-18.17154572489414,0.1111111111111111,-2.544189369809561
76561198042619868,4928,40,0.0081168831168831,3,4,8,4,5,5,4,3,4,False,False,False,0,8.0,23.118261327793125,4.444444444444445,3.9834012763588516
76561197977296420,17455,43,0.0024634775136064,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198014788793,5705,22,0.0038562664329535,2,2,6,1,2,2,0,4,3,False,False,False,0,4.4,4.2361094440392755,2.4444444444444446,0.8805162041852297
76561199032279097,2979,38,0.0127559583752937,3,4,8,4,4,4,4,4,3,False,False,False,0,7.6,20.997217297647833,4.222222222222222,3.6470411800680536
76561198039452938,627,6,0.0095693779904306,1,0,4,0,0,0,0,1,0,False,False,False,0,1.2,-12.668590745681954,0.6666666666666666,-1.8962568026193076
76561198832730470,624,12,0.0192307692307692,0,0,5,1,1,1,0,2,2,False,False,False,0,2.4,-6.258457677912229,1.3333333333333333,-0.9870966352229846
76561198031220488,312,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198030408706,8294,43,0.005184470701712,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198011903621,651,11,0.0168970814132104,0,0,6,1,1,1,0,1,1,False,False,False,0,2.2,-7.2327636277457135,1.2222222222222223,-1.2632747024036055
76561197990986751,42,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198003183913,10254,32,0.0031207333723425,3,1,8,4,3,5,0,4,4,False,False,False,0,6.4,14.844297014564535,3.5555555555555554,2.5996444398838143
76561198043488004,234,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197981732215,2723,20,0.0073448402497245,1,0,6,2,4,2,0,2,3,False,False,False,0,4.0,2.234969027052248,2.2222222222222223,0.38232200470380107
76561198013115338,1564,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198008486113,266,1,0.0037593984962406,0,0,1,0,0,0,0,0,0,False,False,False,0,0.2,-18.08710266982702,0.1111111111111111,-2.642764783870531
76561197984266556,5335,22,0.0041237113402061,0,4,5,1,3,4,1,3,1,False,False,False,0,4.4,4.25687889953808,2.4444444444444446,0.6651573468090877
76561198008266904,4275,27,0.0063157894736842,2,0,7,3,3,4,0,4,4,False,False,False,0,5.4,9.58686247092879,3.0,1.6829317084745254
76561198036984413,81416,43,0.0005281517146506,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198108562053,20006,39,0.0019494151754473,2,4,8,4,6,5,3,3,4,False,False,False,0,7.8,22.17020570770511,4.333333333333333,3.6728446778587953
76561198159216159,297,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197970590608,334,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197974925353,8053,34,0.0042220290574941,2,4,8,4,3,5,0,4,4,False,False,False,0,6.8,16.94129657008055,3.7777777777777777,2.872930202275921
76561198048426865,129,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198058819470,272,13,0.0477941176470588,1,0,5,1,3,1,0,1,1,False,False,False,0,2.6,-5.184806931360974,1.4444444444444444,-0.8010688583861659
76561197961780979,365,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197964914532,14454,43,0.0029749550297495,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561197996311925,42224,39,0.000923645320197,3,4,8,4,6,5,0,5,4,False,False,False,0,7.8,22.240379561445256,4.333333333333333,3.7515787540753793
76561198163638022,576,8,0.0138888888888888,2,0,0,2,1,1,0,1,1,False,False,False,0,1.6,-10.887586372833232,0.8888888888888888,-1.1156450700802076
