steamid,playtime_forever,achievement_count,crafting_count,crafting_percent,combat_count,combat_percent,exploration_count,exploration_percent,death_count,death_percent,leveling_count,leveling_percent,survival_count,survival_percent,efficiency_score,playtime_hours,engagement,achievement_efficiency,log_playtime,achievement_per_hour,player_segment
76561198067040444,413,7,2,0.25,1,0.0666666666666666,1,0.1666666666666666,1,0.25,1,0.2,1,0.2,0.0169491525423728,6.883333333333334,Regular (4-8h),1.0169491525423728,2.064750826269832,0.016948742161206752,Casual Explorers
76561198074104374,654,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,10.9,Dedicated (8-20h),0.0,2.4765384001174837,0.0,Casual Explorers
76561198007759830,74,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.2333333333333334,Casual (<4h),0.0,0.8034952377288107,0.0,Casual Explorers
76561198049211014,523,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,8.716666666666667,Dedicated (8-20h),0.0,2.2738426241283918,0.0,Casual Explorers
76561198870916350,4376,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,0.0098263254113345,72.93333333333334,Hardcore (>20h),0.5895795246800731,4.303163786248157,0.009826302956346077,Deep Engagers
76561198026716698,344,5,3,0.375,1,0.0666666666666666,0,0.0,1,0.25,0,0.0,0,0.0,0.0145348837209302,5.733333333333333,Regular (4-8h),0.872093023255814,1.9070703157390494,0.014534461207523037,Casual Explorers
76561198065617084,426,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,7.1,Regular (4-8h),0.0,2.0918640616783932,0.0,Casual Explorers
76561198015859524,2304,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,0.0186631944444444,38.4,Hardcore (>20h),1.1197916666666667,3.673765816303888,0.018663113441347908,Non-Achievers
76561198350365789,4887,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,0.0087988541027215,81.45,Hardcore (>20h),0.5279312461632903,4.412192049005608,0.0087988360981459,Deep Engagers
76561198858649255,2145,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,0.02004662004662,35.75,Hardcore (>20h),1.2027972027972027,3.6041382256588457,0.020046526589619626,Non-Achievers
76561198404991183,127,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,0.3385826771653543,2.1166666666666667,Casual (<4h),20.31496062992126,1.136764054632486,0.33855601921108575,Efficient Achievers
76561198019184877,547,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,0.0786106032906764,9.116666666666667,Dedicated (8-20h),4.716636197440585,2.3141842288373975,0.0786091661944023,Non-Achievers
76561198119650667,4635,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,0.0092772384034519,77.25,Hardcore (>20h),0.5566343042071198,4.359908829420263,0.009277218387878343,Deep Engagers
76561198059373650,188,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,3.1333333333333333,Casual (<4h),0.0,1.4190841839428814,0.0,Casual Explorers
76561197960643486,479,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,7.983333333333333,Regular (4-8h),0.0,2.1953710086868963,0.0,Casual Explorers
76561198046621479,143,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,2.3833333333333333,Casual (<4h),0.0,1.2188614168196867,0.0,Casual Explorers
76561198013369902,2277,15,5,0.625,4,0.2666666666666666,2,0.3333333333333333,1,0.25,1,0.2,2,0.4,0.0065876152832674,37.95,Hardcore (>20h),0.3952569169960474,3.6622787723167574,0.006587586352277767,Non-Achievers
76561197977010834,517,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,8.616666666666667,Dedicated (8-20h),0.0,2.263497704285999,0.0,Casual Explorers
76561197972616894,4254,16,5,0.625,3,0.2,2,0.3333333333333333,2,0.5,2,0.4,2,0.4,0.003761165961448,70.9,Hardcore (>20h),0.22566995768688292,4.275276264727001,0.0037611571199879642,Deep Engagers
76561197998337907,353,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,5.883333333333334,Regular (4-8h),0.0,1.929103030738932,0.0,Casual Explorers
76561199032279097,2979,38,8,1.0,14,0.9333333333333332,4,0.6666666666666666,4,1.0,4,0.8,4,0.8,0.0127559583752937,49.65,Hardcore (>20h),0.7653575025176234,3.9249392306946924,0.01275591555583902,Deep Engagers
76561197981111953,139,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,2.316666666666667,Casual (<4h),0.0,1.1989602625023918,0.0,Casual Explorers
76561197979803978,474,12,4,0.5,2,0.1333333333333333,1,0.1666666666666666,1,0.25,2,0.4,2,0.4,0.0253164556962025,7.9,Regular (4-8h),1.5189873417721518,2.186051276738094,0.02531592160502943,Casual Explorers
76561198039417534,188,7,5,0.625,0,0.0,2,0.3333333333333333,0,0.0,0,0.0,0,0.0,0.0372340425531914,3.1333333333333333,Casual (<4h),2.2340425531914896,1.4190841839428814,0.03723206212435509,Casual Explorers
76561198050890851,547,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,9.116666666666667,Dedicated (8-20h),0.0,2.3141842288373975,0.0,Casual Explorers
76561197982617834,170,10,4,0.5,1,0.0666666666666666,1,0.1666666666666666,1,0.25,2,0.4,1,0.2,0.0588235294117647,2.8333333333333335,Casual (<4h),3.5294117647058822,1.3437347467010947,0.058820069407681905,Casual Explorers
76561198041891495,168,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,2.8,Casual (<4h),0.0,1.33500106673234,0.0,Casual Explorers
76561198093999461,251,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,4.183333333333334,Casual (<4h),0.0,1.6454483499571335,0.0,Casual Explorers
76561198073789253,246,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,4.1,Casual (<4h),0.0,1.62924053973028,0.0,Casual Explorers
76561198338219143,4523,29,5,0.625,10,0.6666666666666666,3,0.5,3,0.75,4,0.8,4,0.8,0.0064116736679195,75.38333333333334,Hardcore (>20h),0.3847004200751713,4.335764522287024,0.0064116594922407864,Deep Engagers
76561197993312863,151,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,2.5166666666666666,Casual (<4h),0.0,1.2575135712539658,0.0,Casual Explorers
76561198000000375,964,4,3,0.375,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0.0041493775933609,16.066666666666666,Dedicated (8-20h),0.24896265560165975,2.8371272433773522,0.004149334550471468,Casual Explorers
76561198025223542,572,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,9.533333333333333,Dedicated (8-20h),0.0,2.354544831924757,0.0,Casual Explorers
76561198112672661,165,3,2,0.25,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0.0181818181818181,2.75,Casual (<4h),1.0909090909090908,1.3217558399823195,0.018180716320223018,Casual Explorers
76561198096609152,709,17,6,0.75,3,0.2,2,0.3333333333333333,1,0.25,3,0.6,2,0.4,0.0239774330042313,11.816666666666666,Dedicated (8-20h),1.4386459802538787,2.550746407283543,0.023977094822357936,Casual Explorers
76561198991688065,315,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,0.1365079365079365,5.25,Regular (4-8h),8.19047619047619,1.8325814637483102,0.1365036030602203,Efficient Achievers
76561198027904347,3928,19,6,0.75,6,0.4,3,0.5,1,0.25,3,0.6,0,0.0,0.0048370672097759,65.46666666666667,Hardcore (>20h),0.29022403258655805,4.196700568859629,0.004837054895481426,Deep Engagers
76561198350679649,3197,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,53.28333333333333,Hardcore (>20h),0.0,3.9942172430541327,0.0,Deep Engagers
76561199383273506,3612,25,7,0.875,6,0.4,4,0.6666666666666666,3,0.75,2,0.4,3,0.6,0.0069213732004429,60.2,Hardcore (>20h),0.4152823920265781,4.11414718951828,0.006921354038333227,Deep Engagers
76561198025038660,3951,27,4,0.5,9,0.6,3,0.5,2,0.5,4,0.8,5,1.0,0.0068337129840546,65.85,Hardcore (>20h),0.4100227790432802,4.202451303547952,0.006833695687938021,Deep Engagers
76561197970812258,5189,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,0.0082867604548082,86.48333333333333,Hardcore (>20h),0.4972056272884949,4.471448299030199,0.00828674448497883,Deep Engagers
76561198029262157,3564,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,0.0120650953984287,59.4,Hardcore (>20h),0.7239057239057239,4.100989104940769,0.012065061545843024,Deep Engagers
76561198041625770,2846,21,5,0.625,5,0.3333333333333333,2,0.3333333333333333,3,0.75,3,0.6,3,0.6,0.0073787772312016,47.43333333333333,Hardcore (>20h),0.4427266338721012,3.8801882819081275,0.007378751304457819,Deep Engagers
76561198024038675,258,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,4.3,Casual (<4h),0.0,1.667706820558076,0.0,Casual Explorers
76561198016344025,742,13,5,0.625,2,0.1333333333333333,1,0.1666666666666666,1,0.25,2,0.4,2,0.4,0.0175202156334231,12.366666666666667,Dedicated (8-20h),1.0512129380053907,2.592764045644414,0.017519979515100873,Casual Explorers
76561198125238941,181,5,1,0.125,0,0.0,4,0.6666666666666666,0,0.0,0,0.0,0,0.0,0.0276243093922651,3.0166666666666666,Casual (<4h),1.6574585635359116,1.3904523712685544,0.027622783271642453,Casual Explorers
76561198136969425,158,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,2.6333333333333333,Casual (<4h),0.0,1.2901505005669882,0.0,Casual Explorers
76561198274950775,866,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,0.0496535796766743,14.433333333333334,Dedicated (8-20h),2.979214780600462,2.7365296724240786,0.04965300631632429,Non-Achievers
76561198028922089,2803,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,0.0153407063860149,46.71666666666667,Hardcore (>20h),0.920442383160899,3.8652807428760143,0.015340651656611998,Deep Engagers
76561198004859223,419,2,1,0.125,1,0.0666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0.0047732696897374,6.983333333333333,Regular (4-8h),0.2863961813842482,2.0773560351888145,0.0047731557719386175,Casual Explorers
76561198002555892,611,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,10.183333333333334,Dedicated (8-20h),0.0,2.414424574749581,0.0,Casual Explorers
76561197991361144,914,14,6,0.75,3,0.2,2,0.3333333333333333,2,0.5,1,0.2,0,0.0,0.0153172866520787,15.233333333333333,Dedicated (8-20h),0.9190371991247265,2.787066741420434,0.015317119068719161,Casual Explorers
76561198118069340,2016,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,0.021329365079365,33.6,Hardcore (>20h),1.2797619047619047,3.543853682063679,0.02132925927946786,Non-Achievers
76561197985000161,423,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,7.05,Regular (4-8h),0.0,2.085672091430472,0.0,Casual Explorers
76561197979911851,387,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,6.45,Regular (4-8h),0.0,2.0082140323914683,0.0,Casual Explorers
76561198333940820,416,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,6.933333333333334,Regular (4-8h),0.0,2.0710732920093196,0.0,Casual Explorers
76561198101049562,604,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,10.066666666666666,Dedicated (8-20h),0.0,2.403937587254333,0.0,Casual Explorers
76561198878464160,311,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,0.1382636655948553,5.183333333333334,Regular (4-8h),8.295819935691318,1.8218575003853346,0.13825921996077298,Efficient Achievers
76561198162235689,688,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,0.0625,11.466666666666667,Dedicated (8-20h),3.75,2.5230584157523768,0.06249909158297118,Non-Achievers
76561198030273896,2635,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,43.916666666666664,Hardcore (>20h),0.0,3.804808921120997,0.0,Casual Explorers
76561198098080821,1944,21,5,0.625,8,0.5333333333333333,2,0.3333333333333333,1,0.25,2,0.4,3,0.6,0.0108024691358024,32.4,Hardcore (>20h),0.6481481481481481,3.5085558999826545,0.010802413567831442,Non-Achievers
76561198121398682,600,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,10.0,Dedicated (8-20h),0.0,2.3978952727983707,0.0,Casual Explorers
76561198007802153,579,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,9.65,Dedicated (8-20h),0.0,2.365559892155434,0.0,Casual Explorers
76561199182283731,1209,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,0.0355665839536807,20.15,Dedicated (8-20h),2.133995037220844,3.0516399054922867,0.03556628977427813,Non-Achievers
76561198043898087,522,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,8.7,Dedicated (8-20h),0.0,2.272125885509337,0.0,Casual Explorers
76561198081257465,507,4,3,0.375,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0.0078895463510848,8.45,Dedicated (8-20h),0.4733727810650888,2.2460147415056513,0.007889390741799965,Casual Explorers
76561198095241695,381,8,5,0.625,1,0.0666666666666666,0,0.0,0,0.0,1,0.2,1,0.2,0.0209973753280839,6.35,Regular (4-8h),1.2598425196850394,1.9947003132247452,0.02099682423033516,Casual Explorers
76561197972542742,159,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,2.65,Casual (<4h),0.0,1.2947271675944,0.0,Casual Explorers
76561198020051378,455,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,7.583333333333333,Regular (4-8h),0.0,2.1498223384416355,0.0,Casual Explorers
76561197991991520,502,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,8.366666666666667,Dedicated (8-20h),0.0,2.2371572876715904,0.0,Casual Explorers
76561197980206308,611,4,1,0.125,2,0.1333333333333333,0,0.0,1,0.25,0,0.0,0,0.0,0.0065466448445171,10.183333333333334,Dedicated (8-20h),0.39279869067103107,2.414424574749581,0.006546537699873979,Casual Explorers
76561197985269540,167,6,5,0.625,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0.0359281437125748,2.783333333333333,Casual (<4h),2.155688622754491,1.3306054552593019,0.03592599245554159,Casual Explorers
76561198015904504,421,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,7.016666666666667,Regular (4-8h),0.0,2.0815227078836607,0.0,Casual Explorers
76561198097498028,253,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,0.1699604743083003,4.216666666666667,Casual (<4h),10.197628458498023,1.6518586283180525,0.16995375676850719,Efficient Achievers
76561197993745077,124,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,2.066666666666667,Casual (<4h),0.0,1.120591195386885,0.0,Casual Explorers
76561198025257831,485,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,8.083333333333334,Dedicated (8-20h),0.0,2.2064412324411435,0.0,Casual Explorers
76561198280830500,319,13,5,0.625,4,0.2666666666666666,1,0.1666666666666666,1,0.25,1,0.2,1,0.2,0.0407523510971786,5.316666666666666,Regular (4-8h),2.4451410658307213,1.8431916428603257,0.04075107363405536,Casual Explorers
76561198137376448,400,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,6.666666666666667,Regular (4-8h),0.0,2.03688192726104,0.0,Casual Explorers
76561198045737785,532,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,8.866666666666667,Dedicated (8-20h),0.0,2.289162072661905,0.0,Casual Explorers
76561198438963871,4543,25,6,0.75,6,0.4,3,0.5,4,1.0,4,0.8,2,0.4,0.0055029716046665,75.71666666666667,Hardcore (>20h),0.3301782962799912,4.340118981595141,0.00550295949161459,Deep Engagers
76561198058781656,1335,21,7,0.875,5,0.3333333333333333,2,0.3333333333333333,3,0.75,2,0.4,2,0.4,0.0157303370786516,22.25,Hardcore (>20h),0.9438202247191011,3.1463051320333655,0.015730219249294013,Non-Achievers
76561198046242117,312,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,5.2,Regular (4-8h),0.0,1.824549292051046,0.0,Casual Explorers
76561197961621019,282,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,4.7,Regular (4-8h),0.0,1.7404661748405046,0.0,Casual Explorers
76561197979084213,551,4,3,0.375,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0.0072595281306715,9.183333333333334,Dedicated (8-20h),0.4355716878402904,2.3207523969494948,0.007259396381190904,Casual Explorers
76561197975931257,36,2,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0555555555555555,0.6,Casual (<4h),3.3333333333333335,0.4700036292457355,0.05554012774229381,Casual Explorers
76561198021536460,3429,28,5,0.625,8,0.5333333333333333,4,0.6666666666666666,3,0.75,4,0.8,4,0.8,0.0081656459609215,57.15,Hardcore (>20h),0.4899387576552931,4.063025878964673,0.008165622147500298,Deep Engagers
76561198102339835,651,6,3,0.375,2,0.1333333333333333,0,0.0,1,0.25,0,0.0,0,0.0,0.0092165898617511,10.85,Dedicated (8-20h),0.5529953917050692,2.47232786758114,0.00921644828804473,Casual Explorers
76561198101578868,645,4,3,0.375,1,0.0666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0.0062015503875968,10.75,Dedicated (8-20h),0.37209302325581395,2.463853240590168,0.006201454241019519,Casual Explorers
76561198002839561,163,4,4,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0245398773006134,2.716666666666667,Casual (<4h),1.4723926380368098,1.3128272092380182,0.024538371879025828,Casual Explorers
76561198066148879,399,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,6.65,Regular (4-8h),0.0,2.0347056478384444,0.0,Casual Explorers
76561198150023286,222,7,4,0.5,1,0.0666666666666666,0,0.0,1,0.25,0,0.0,1,0.2,0.0315315315315315,3.7,Casual (<4h),1.8918918918918919,1.547562508716013,0.03153011125624972,Casual Explorers
76561197995594353,497,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,8.283333333333333,Dedicated (8-20h),0.0,2.2282206777051834,0.0,Casual Explorers
76561198003093454,3375,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,56.25,Hardcore (>20h),0.0,4.047427642434349,0.0,Deep Engagers
76561197973883957,340,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,5.666666666666667,Regular (4-8h),0.0,1.8971199848858813,0.0,Casual Explorers
76561197978114813,2068,22,6,0.75,8,0.5333333333333333,3,0.5,1,0.25,2,0.4,2,0.4,0.0106382978723404,34.46666666666667,Hardcore (>20h),0.6382978723404255,3.5685932882394344,0.010638246430142986,Non-Achievers
76561198273331891,893,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,14.883333333333333,Dedicated (8-20h),0.0,2.7652703414321014,0.0,Casual Explorers
76561197980146038,454,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,7.566666666666666,Regular (4-8h),0.0,2.147878703233064,0.0,Casual Explorers
76561198128679947,516,4,3,0.375,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0.0077519379844961,8.6,Dedicated (8-20h),0.46511627906976744,2.2617630984737906,0.007751787756051239,Casual Explorers
76561198352269269,2458,39,8,1.0,12,0.8,6,1.0,4,1.0,5,1.0,4,0.8,0.0158665581773799,40.96666666666667,Hardcore (>20h),0.951993490642799,3.7368756523821918,0.01586649362695839,Non-Achievers
76561198035848155,1042,16,5,0.625,4,0.2666666666666666,2,0.3333333333333333,1,0.25,1,0.2,3,0.6,0.0153550863723608,17.366666666666667,Dedicated (8-20h),0.9213051823416506,2.910537427490759,0.015354939012101611,Casual Explorers
76561198039228736,252,1,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0039682539682539,4.2,Casual (<4h),0.23809523809523808,1.6486586255873816,0.00396809650410698,Casual Explorers
76561197991213990,3690,26,6,0.75,6,0.4,5,0.8333333333333334,4,1.0,3,0.6,2,0.4,0.0070460704607046,61.5,Hardcore (>20h),0.42276422764227645,4.135166556742356,0.0070460513657144555,Deep Engagers
76561198969624940,5566,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,0.0077254761049227,92.76666666666667,Hardcore (>20h),0.4635285662953647,4.5408094268277015,0.007725462225184648,Deep Engagers
76561198046588672,1594,25,7,0.875,8,0.5333333333333333,3,0.5,2,0.5,2,0.4,3,0.6,0.0156838143036386,26.566666666666666,Hardcore (>20h),0.9410288582183187,3.316607313361536,0.015683715911443467,Non-Achievers
76561199090560394,381,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,0.1128608923884514,6.35,Regular (4-8h),6.771653543307087,1.9947003132247452,0.1128579302380515,Efficient Achievers
76561198021038522,431,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,7.183333333333334,Regular (4-8h),0.0,2.10209956557242,0.0,Casual Explorers
76561198042395850,164,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,2.7333333333333334,Casual (<4h),0.0,1.3173014896329391,0.0,Casual Explorers
76561198046680021,473,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,7.883333333333334,Regular (4-8h),0.0,2.184176861943744,0.0,Casual Explorers
76561199528084889,458,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,0.093886462882096,7.633333333333334,Regular (4-8h),5.633187772925764,2.1556306800373823,0.09388441300408289,Efficient Achievers
76561198040161412,564,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,9.4,Dedicated (8-20h),0.0,2.341805806147327,0.0,Casual Explorers
76561198023794868,512,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,8.533333333333333,Dedicated (8-20h),0.0,2.2547944291576973,0.0,Casual Explorers
76561198139084236,542,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,9.033333333333333,Dedicated (8-20h),0.0,2.3059128830867204,0.0,Casual Explorers
76561197965388486,4471,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,0.0096175352270185,74.51666666666667,Hardcore (>20h),0.5770521136211139,4.324353382445038,0.0096175137161402,Deep Engagers
76561198016019048,451,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,7.516666666666667,Regular (4-8h),0.0,2.1420250279816035,0.0,Casual Explorers
76561198083915913,1648,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,0.0260922330097087,27.466666666666665,Hardcore (>20h),1.5655339805825244,3.3487338121264143,0.02609207468401284,Non-Achievers
76561198079972348,192,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,3.2,Casual (<4h),0.0,1.4350845252893227,0.0,Casual Explorers
76561198046978149,4480,26,8,1.0,7,0.4666666666666667,3,0.5,2,0.5,3,0.6,3,0.6,0.0058035714285714,74.66666666666667,Hardcore (>20h),0.3482142857142857,4.326337728813293,0.005803558474199834,Deep Engagers
76561197982507630,221,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,3.683333333333333,Casual (<4h),0.0,1.544010107111645,0.0,Casual Explorers
76561198340310727,276,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,4.6,Casual (<4h),0.0,1.7227665977411035,0.0,Casual Explorers
76561198023114147,429,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,7.15,Regular (4-8h),0.0,2.0980179272527715,0.0,Casual Explorers
76561197991715731,1147,12,5,0.625,3,0.2,1,0.1666666666666666,1,0.25,1,0.2,1,0.2,0.010462074978204,19.116666666666667,Dedicated (8-20h),0.6277244986922406,3.0015486588754308,0.010461983766488523,Casual Explorers
76561197994164612,3176,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,0.0135390428211586,52.93333333333333,Hardcore (>20h),0.8123425692695214,3.9877487159562817,0.013539000192064886,Deep Engagers
76561198051745012,440,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,7.333333333333333,Regular (4-8h),0.0,2.120263536200091,0.0,Casual Explorers
76561198170269198,167,14,7,0.875,3,0.2,0,0.0,1,0.25,2,0.4,1,0.2,0.0838323353293413,2.783333333333333,Casual (<4h),5.02994011976048,1.3306054552593019,0.08382731572959704,Casual Explorers
76561197971320635,451,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,7.516666666666667,Regular (4-8h),0.0,2.1420250279816035,0.0,Casual Explorers
76561198080141083,341,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,5.683333333333334,Regular (4-8h),0.0,1.8996168650844685,0.0,Casual Explorers
76561198008037678,386,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,6.433333333333334,Regular (4-8h),0.0,2.0059743897979634,0.0,Casual Explorers
76561197997740965,415,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,6.916666666666667,Regular (4-8h),0.0,2.0689702418125404,0.0,Casual Explorers
76561197970761123,404,10,4,0.5,1,0.0666666666666666,2,0.3333333333333333,3,0.75,0,0.0,0,0.0,0.0247524752475247,6.733333333333333,Regular (4-8h),1.4851485148514851,2.0455399900041544,0.02475186257765897,Casual Explorers
76561198379883679,2417,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,0.0177906495655771,40.28333333333333,Hardcore (>20h),1.0674389739346297,3.7204588672672587,0.017790575959553332,Non-Achievers
76561198048453468,1454,23,7,0.875,5,0.3333333333333333,4,0.6666666666666666,3,0.75,3,0.6,1,0.2,0.0158184319119669,24.233333333333334,Hardcore (>20h),0.9491059147180192,3.2281658717752935,0.015818323120198624,Non-Achievers
76561198331237133,232,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,3.8666666666666667,Casual (<4h),0.0,1.582409240046181,0.0,Casual Explorers
76561198040296837,647,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,10.783333333333333,Dedicated (8-20h),0.0,2.4666861036744723,0.0,Casual Explorers
76561198384351293,1916,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,0.0224425887265135,31.933333333333334,Hardcore (>20h),1.346555323590814,3.4944853160857123,0.022442471594615893,Non-Achievers
76561197969158018,405,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,6.75,Regular (4-8h),0.0,2.0476928433652555,0.0,Casual Explorers
76561198091484468,284,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,4.733333333333333,Regular (4-8h),0.0,1.7462970951512977,0.0,Casual Explorers
