steamid,playtime_forever,achievement_count,crafting_count,crafting_percent,combat_count,combat_percent,exploration_count,exploration_percent,death_count,death_percent,leveling_count,leveling_percent,survival_count,survival_percent,max_survive_minutes,max_items_crafted,max_zombies_killed,max_players_killed,max_fortitude_skill,max_travel_distance,max_death_count,max_character_level,efficiency,efficiency_cap,stage1_speed,stage1_speed_KMeans,stage1_speed_GMM,stage1_speed_Agglomerative,stage2_persona,log_play,cheater_flag
76561198050033018,481,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.1779441140506,False
76561198063836659,826,16,5,0.625,3,0.2,2,0.3333333333333333,3,0.75,1,0.2,2,0.4,180,50,100,0,0,50,14,7,0.0193704600484027,0.0193704600484027,Normal,Normal,Normal,Normal,5.0,6.717804695023691,False
76561197977887760,3896,28,7,0.875,9,0.6,4,0.6666666666666666,4,1.0,2,0.4,2,0.4,180,1500,500,0,10,250,28,28,0.007186858316219921,0.007186858316219921,Normal,Normal,Normal,Normal,1.0,8.26796230533871,False
76561197991952155,15113,31,8,1.0,8,0.5333333333333333,4,0.6666666666666666,4,1.0,5,1.0,2,0.4,180,5000,2500,0,6,250,28,300,0.0020512141864618507,0.0020512141864618507,Slow,Normal,Normal,Normal,1.0,9.623376745580666,False
76561197994553754,340,10,4,0.5,1,0.0666666666666666,1,0.1666666666666666,2,0.5,1,0.2,1,0.2,60,50,10,0,0,10,7,7,0.02941176470579585,0.02941176470579585,Normal,Normal,Effective,Normal,5.0,5.831882477283517,False
76561197970799580,237,9,4,0.5,2,0.1333333333333333,0,0.0,1,0.25,1,0.2,1,0.2,60,50,10,0,0,0,1,7,0.037974683544143566,0.037974683544143566,Effective,Normal,Effective,Normal,5.0,5.472270673671475,False
76561198166927505,21221,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.002026294708072097,0.002026294708072097,Slow,Normal,Normal,Normal,1.0,9.962793658433535,False
76561198036709917,592,11,4,0.5,2,0.1333333333333333,2,0.3333333333333333,2,0.5,0,0.0,1,0.2,60,50,10,0,0,10,7,0,0.018581081081049694,0.018581081081049694,Normal,Normal,Normal,Normal,5.0,6.385194398997726,False
76561197999459739,59629,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.0007211256267923205,0.0007211256267923205,Slow,Normal,Normal,Normal,4.0,10.995914082117151,False
76561198275228651,150,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.017279836814924,False
76561198334021534,3197,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.013450109477631075,0.013450109477631075,Normal,Normal,Normal,Normal,1.0,8.0702808933939,False
76561198136898080,454,9,3,0.375,3,0.2,1,0.1666666666666666,1,0.25,0,0.0,1,0.2,60,0,10,0,0,10,1,0,0.01982378854621184,0.01982378854621184,Normal,Normal,Effective,Normal,5.0,6.12029741895095,False
76561198074312582,11928,35,8,1.0,9,0.6,6,1.0,3,0.75,5,1.0,4,0.8,1680,5000,2500,1,6,1000,14,300,0.0029342723004692375,0.0029342723004692375,Slow,Normal,Normal,Normal,1.0,9.386727689281946,False
76561198121922929,473,3,2,0.25,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0.006342494714574329,0.006342494714574329,Slow,Normal,Normal,Normal,0.0,6.161207321695077,False
76561198032497313,15848,40,8,1.0,15,1.0,6,1.0,2,0.5,5,1.0,4,0.8,1680,5000,2500,25,10,1000,7,300,0.0025239777889952976,0.0025239777889952976,Slow,Normal,Normal,Normal,1.0,9.670861685832426,False
76561197978582795,121,4,4,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,0,0,0,0,0,0.03305785123939622,0.03305785123939622,Normal,Normal,Effective,Normal,5.0,4.804021044733257,False
76561198002027418,2366,22,7,0.875,6,0.4,2,0.3333333333333333,4,1.0,2,0.4,1,0.2,60,1500,100,5,0,50,28,28,0.0092983939137746,0.0092983939137746,Normal,Normal,Normal,Normal,5.0,7.769378609513984,False
76561198870293187,75,5,5,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,0,0,0,0,0,0.06666666666577778,0.06666666666577778,Effective,Normal,Effective,Normal,2.0,4.330733340286331,False
76561198003884104,1167,18,5,0.625,4,0.2666666666666666,3,0.5,3,0.75,2,0.4,1,0.2,60,50,100,0,0,50,14,28,0.015424164524408377,0.015424164524408377,Normal,Normal,Normal,Normal,5.0,7.0630481633881725,False
76561198041228105,10871,23,7,0.875,5,0.3333333333333333,2,0.3333333333333333,4,1.0,2,0.4,3,0.6,600,1500,500,0,0,50,28,28,0.0021157207248641233,0.0021157207248641233,Slow,Normal,Normal,Normal,1.0,9.29394595583098,False
76561198123726975,33812,37,8,1.0,11,0.7333333333333333,6,1.0,4,1.0,4,0.8,4,0.8,1680,5000,2500,1,10,1000,28,140,0.0010942860522890959,0.0010942860522890959,Slow,Normal,Normal,Normal,1.0,10.428600622910189,False
76561197978127481,9059,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.004746660779334944,0.004746660779334944,Slow,Normal,Normal,Normal,1.0,9.111624399037025,False
76561198082031773,1256,16,3,0.375,5,0.3333333333333333,2,0.3333333333333333,2,0.5,2,0.4,2,0.4,180,50,500,0,0,50,7,28,0.012738853503174571,0.012738853503174571,Normal,Normal,Normal,Normal,5.0,7.136483208590247,False
76561198045553085,1235,14,7,0.875,3,0.2,1,0.1666666666666666,1,0.25,1,0.2,1,0.2,60,1500,10,0,0,10,1,7,0.011336032388654788,0.011336032388654788,Normal,Normal,Normal,Normal,5.0,7.119635638017636,False
76561198084941880,5313,27,7,0.875,7,0.4666666666666667,4,0.6666666666666666,2,0.5,3,0.6,4,0.8,1680,1500,100,1,6,50,7,70,0.005081874647091081,0.005081874647091081,Slow,Normal,Normal,Normal,1.0,8.57810012631976,False
76561197972040704,151,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.0238805208462765,False
76561197995290159,2989,8,4,0.5,2,0.1333333333333333,1,0.1666666666666666,0,0.0,0,0.0,1,0.2,60,0,10,0,0,10,0,0,0.002676480428235973,0.002676480428235973,Slow,Normal,Normal,Normal,0.0,8.003028666384733,False
76561197985754559,484,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.184148890937483,False
76561198366885777,90,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,4.51085950651685,False
76561199048307659,198,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.293304824724492,False
76561198061737345,41,2,0,0.0,1,0.0666666666666666,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,1,0,0,1,0,0.04878048780368829,0.04878048780368829,Effective,Normal,Effective,Normal,2.0,3.7376696182833684,False
76561198317974070,16540,39,8,1.0,11,0.7333333333333333,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,0,10,1000,28,300,0.0023579201934702324,0.0023579201934702324,Slow,Normal,Normal,Normal,1.0,9.713597426242222,False
76561198022766139,4048,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.010622529644266151,0.010622529644266151,Normal,Normal,Normal,Normal,1.0,8.30622521603216,False
76561198047169991,1494,17,7,0.875,2,0.1333333333333333,3,0.5,1,0.25,2,0.4,2,0.4,180,1500,100,0,0,50,1,28,0.011378848728238702,0.011378848728238702,Normal,Normal,Normal,Normal,5.0,7.3098814858247865,False
76561198004200033,8842,31,8,1.0,8,0.5333333333333333,5,0.8333333333333334,4,1.0,4,0.8,2,0.4,180,5000,500,1,6,250,28,140,0.00350599411897721,0.00350599411897721,Slow,Normal,Normal,Normal,1.0,9.087381464575735,False
76561198021447905,9363,35,7,0.875,14,0.9333333333333332,3,0.5,3,0.75,4,0.8,4,0.8,1680,1500,2500,25,10,250,14,140,0.0037381181245323357,0.0037381181245323357,Slow,Normal,Normal,Normal,1.0,9.144627828610801,False
76561198015459681,494,10,5,0.625,1,0.0666666666666666,1,0.1666666666666666,1,0.25,1,0.2,1,0.2,60,50,10,0,0,10,1,7,0.020242914979716108,0.020242914979716108,Normal,Normal,Effective,Normal,5.0,6.20455776256869,False
76561197961521131,4639,28,5,0.625,10,0.6666666666666666,3,0.5,1,0.25,5,1.0,4,0.8,1680,50,2500,0,10,250,1,300,0.006035783574044829,0.006035783574044829,Slow,Normal,Normal,Normal,1.0,8.442469645220301,False
76561197990986751,42,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,3.7612001156935624,False
76561197990086462,6507,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.0066082680190553845,0.0066082680190553845,Normal,Normal,Normal,Normal,1.0,8.780787468338929,False
76561198017293639,60881,41,8,1.0,13,0.8666666666666667,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,5,10,1000,28,300,0.0006734449171334132,0.0006734449171334132,Slow,Normal,Normal,Normal,4.0,11.016692843507139,False
76561197984266556,5335,22,5,0.625,6,0.4,3,0.5,1,0.25,4,0.8,3,0.6,600,50,10,1,10,10,1,140,0.004123711340205412,0.004123711340205412,Slow,Normal,Normal,Normal,1.0,8.58223158759546,False
76561198015223061,247,10,5,0.625,2,0.1333333333333333,1,0.1666666666666666,2,0.5,0,0.0,0,0.0,0,50,100,0,0,10,7,0,0.04048582995935026,0.04048582995935026,Effective,Normal,Effective,Normal,5.0,5.5134287461649825,False
76561198085369626,589,9,4,0.5,2,0.1333333333333333,1,0.1666666666666666,1,0.25,0,0.0,1,0.2,60,50,10,0,0,0,1,0,0.015280135823403599,0.015280135823403599,Normal,Normal,Normal,Normal,5.0,6.380122536899765,False
76561198112780782,181,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.204006687076795,False
76561198040505023,12197,35,8,1.0,10,0.6666666666666666,5,0.8333333333333334,4,1.0,5,1.0,3,0.6,600,5000,2500,0,10,250,28,300,0.002869558088054204,0.002869558088054204,Slow,Normal,Normal,Normal,1.0,9.409027282856401,False
76561198067986413,10619,37,8,1.0,12,0.8,5,0.8333333333333334,3,0.75,5,1.0,4,0.8,1680,5000,2500,1,10,250,14,300,0.003484320557490961,0.003484320557490961,Slow,Normal,Normal,Normal,1.0,9.27049429479593,False
76561197991015284,2347,22,7,0.875,7,0.4666666666666667,2,0.3333333333333333,2,0.5,2,0.4,2,0.4,180,1500,500,0,6,50,7,28,0.00937366851299132,0.00937366851299132,Normal,Normal,Normal,Normal,5.0,7.761319180947987,False
76561198032741304,53,6,1,0.125,0,0.0,4,0.6666666666666666,1,0.25,0,0.0,0,0.0,0,0,0,0,0,1000,1,0,0.11320754716767534,0.11320754716767534,Effective,Effective,Effective,Effective,2.0,3.9889840465642745,False
76561198090392864,473,10,5,0.625,2,0.1333333333333333,1,0.1666666666666666,1,0.25,1,0.2,0,0.0,0,500,10,0,0,10,1,7,0.021141649048581096,0.021141649048581096,Normal,Normal,Effective,Normal,5.0,6.161207321695077,False
76561197992256813,363,14,5,0.625,4,0.2666666666666666,1,0.1666666666666666,2,0.5,1,0.2,1,0.2,60,50,100,0,0,10,7,7,0.03856749311284141,0.03856749311284141,Effective,Normal,Effective,Normal,5.0,5.8971538676367405,False
76561198331441913,11760,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.0036564625850337026,0.0036564625850337026,Slow,Normal,Normal,Normal,1.0,9.372544251851037,False
76561198007921883,8382,27,7,0.875,6,0.4,3,0.5,4,1.0,5,1.0,2,0.4,180,1500,500,1,0,250,28,300,0.003221188260557955,0.003221188260557955,Slow,Normal,Normal,Normal,1.0,9.033961124637857,False
76561198044839188,500,10,4,0.5,3,0.2,0,0.0,2,0.5,1,0.2,0,0.0,0,50,10,0,0,0,7,7,0.01999999999996,0.01999999999996,Normal,Normal,Effective,Normal,5.0,6.2166061010848646,False
76561197997317410,4940,31,8,1.0,10,0.6666666666666666,3,0.5,3,0.75,2,0.4,5,1.0,1680,5000,2500,0,10,250,14,28,0.0062753036437234256,0.0062753036437234256,Slow,Normal,Normal,Normal,1.0,8.50532301884575,False
76561198139094658,624,10,3,0.375,2,0.1333333333333333,1,0.1666666666666666,1,0.25,2,0.4,1,0.2,60,0,10,0,0,10,1,28,0.016025641025615343,0.016025641025615343,Normal,Normal,Normal,Normal,5.0,6.437751649736401,False
76561198021570635,2600,2,1,0.125,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0.0007692307692304734,0.0007692307692304734,Slow,Normal,Normal,Normal,0.0,7.8636512654486515,False
76561198079100870,1105,20,6,0.75,3,0.2,2,0.3333333333333333,3,0.75,3,0.6,3,0.6,180,500,100,0,0,50,14,70,0.018099547511295836,0.018099547511295836,Normal,Normal,Normal,Normal,5.0,7.00850518208228,False
76561198002139581,346,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.849324779946859,False
76561197970675272,495,5,4,0.5,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0.010101010100989695,0.010101010100989695,Normal,Normal,Normal,Normal,0.0,6.206575926724928,False
76561198008266904,4275,27,7,0.875,6,0.4,3,0.5,3,0.75,4,0.8,4,0.8,1680,1500,2500,0,0,250,14,140,0.006315789473682732,0.006315789473682732,Slow,Normal,Normal,Normal,1.0,8.360773272144936,False
76561197975423892,442,11,4,0.5,3,0.2,1,0.1666666666666666,1,0.25,1,0.2,1,0.2,60,50,10,1,0,10,1,7,0.024886877827997995,0.024886877827997995,Normal,Normal,Effective,Normal,5.0,6.093569770045136,False
76561198021180815,481,2,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.004158004157995513,0.004158004157995513,Slow,Normal,Normal,Normal,0.0,6.1779441140506,False
76561197960301580,22168,33,8,1.0,8,0.5333333333333333,5,0.8333333333333334,4,1.0,4,0.8,4,0.8,1680,5000,2500,0,6,1000,28,140,0.001488632262720972,0.001488632262720972,Slow,Normal,Normal,Normal,1.0,10.006450195593953,False
76561197987723270,50487,39,8,1.0,12,0.8,6,1.0,4,1.0,5,1.0,4,0.8,1680,5000,2500,10,6,1000,28,300,0.0007724760829520318,0.0007724760829520318,Slow,Normal,Normal,Normal,4.0,10.829490963264076,False
76561198005164856,444,10,4,0.5,2,0.1333333333333333,1,0.1666666666666666,1,0.25,1,0.2,1,0.2,60,50,10,0,0,10,1,7,0.022522522522471798,0.022522522522471798,Normal,Normal,Effective,Normal,5.0,6.09807428216624,False
76561198185428926,4520,31,8,1.0,10,0.6666666666666666,3,0.5,4,1.0,2,0.4,4,0.8,1680,5000,2500,0,8,250,28,28,0.0068584070796445,0.0068584070796445,Normal,Normal,Normal,Normal,1.0,8.416488487294606,False
76561198004400320,11606,36,6,0.75,14,0.9333333333333332,5,0.8333333333333334,4,1.0,4,0.8,3,0.6,600,500,2500,25,10,250,28,140,0.0031018438738580818,0.0031018438738580818,Slow,Normal,Normal,Normal,1.0,9.359363643368622,False
76561198001570772,93959,35,8,1.0,11,0.7333333333333333,6,1.0,2,0.5,4,0.8,4,0.8,1680,5000,2500,0,10,1000,7,140,0.0003725029002011476,0.0003725029002011476,Slow,Normal,Normal,Normal,4.0,11.450624438772849,False
76561198042484540,635,11,4,0.5,2,0.1333333333333333,1,0.1666666666666666,2,0.5,1,0.2,1,0.2,60,50,10,0,0,10,7,7,0.01732283464564201,0.01732283464564201,Normal,Normal,Normal,Normal,5.0,6.455198563340122,False
76561198350751373,525,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.26530121273771,False
76561198016002068,4115,28,7,0.875,9,0.6,3,0.5,3,0.75,3,0.6,3,0.6,600,1500,2500,0,8,250,14,70,0.006804374240581577,0.006804374240581577,Normal,Normal,Normal,Normal,1.0,8.32263709695394,False
76561198098126299,46,3,3,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.06521739130293006,0.06521739130293006,Effective,Normal,Effective,Normal,2.0,3.8501476017100584,False
76561198000777924,555,16,5,0.625,2,0.1333333333333333,5,0.8333333333333334,3,0.75,1,0.2,0,0.0,0,500,10,0,0,1000,14,7,0.028828828828776885,0.028828828828776885,Normal,Normal,Effective,Normal,5.0,6.320768294250582,False
76561198805739359,674,7,3,0.375,3,0.2,0,0.0,1,0.25,0,0.0,0,0.0,0,0,10,0,0,0,1,0,0.010385756676542455,0.010385756676542455,Normal,Normal,Normal,Normal,5.0,6.51471269087253,False
76561198017551313,18029,36,7,0.875,11,0.7333333333333333,5,0.8333333333333334,3,0.75,5,1.0,5,1.0,1680,5000,2500,0,10,250,14,300,0.0019967829607852906,0.0019967829607852906,Slow,Normal,Normal,Normal,1.0,9.799792316197363,False
76561198015528525,86,6,3,0.375,2,0.1333333333333333,0,0.0,0,0.0,0,0.0,1,0.2,60,0,10,0,0,0,0,0,0.06976744185965386,0.06976744185965386,Effective,Normal,Effective,Normal,2.0,4.465908118654584,False
76561197992462053,3290,26,5,0.625,9,0.6,2,0.3333333333333333,3,0.75,4,0.8,3,0.6,600,50,500,0,10,50,14,140,0.007902735562307629,0.007902735562307629,Normal,Normal,Normal,Normal,1.0,8.098946748943339,False
76561197990317825,3704,38,8,1.0,11,0.7333333333333333,6,1.0,4,1.0,5,1.0,4,0.8,600,5000,2500,0,10,1000,28,300,0.010259179265655978,0.010259179265655978,Normal,Normal,Normal,Normal,1.0,8.217438537730187,False
76561198159796495,14209,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.0030262509676963175,0.0030262509676963175,Slow,Normal,Normal,Normal,1.0,9.561701221091147,False
76561197993824256,12460,33,8,1.0,7,0.4666666666666667,5,0.8333333333333334,4,1.0,4,0.8,5,1.0,1680,5000,500,0,6,250,28,140,0.00264847512038502,0.00264847512038502,Slow,Normal,Normal,Normal,1.0,9.430359045942868,False
76561198032150922,4253,24,5,0.625,6,0.4,3,0.5,4,1.0,3,0.6,3,0.6,600,500,2500,0,0,250,28,70,0.005643075476133166,0.005643075476133166,Slow,Normal,Normal,Normal,1.0,8.355614995760183,False
76561198022249429,1869,19,6,0.75,4,0.2666666666666666,2,0.3333333333333333,4,1.0,2,0.4,1,0.2,60,500,500,0,0,50,28,28,0.01016586409844293,0.01016586409844293,Normal,Normal,Normal,Normal,5.0,7.533693709848633,False
76561198026265094,50,7,4,0.5,3,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,10,0,0,0,0,0,0.1399999999972,0.1399999999972,Effective,Effective,Effective,Effective,2.0,3.9318256327243257,False
76561198863590935,4798,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.008962067528134854,0.008962067528134854,Normal,Normal,Normal,Normal,1.0,8.476162841858246,False
76561198000878931,106,5,3,0.375,1,0.0666666666666666,0,0.0,0,0.0,0,0.0,1,0.2,60,0,10,0,0,0,0,0,0.047169811320309715,0.047169811320309715,Effective,Normal,Effective,Normal,2.0,4.672828834461906,False
76561198036587242,23186,38,8,1.0,12,0.8,5,0.8333333333333334,4,1.0,5,1.0,4,0.8,1680,5000,2500,1,10,1000,28,300,0.001638920037953867,0.001638920037953867,Slow,Normal,Normal,Normal,1.0,10.05134705577498,False
76561198075851949,14855,32,8,1.0,9,0.6,5,0.8333333333333334,4,1.0,4,0.8,2,0.4,180,5000,2500,1,6,250,28,140,0.0021541568495454626,0.0021541568495454626,Slow,Normal,Normal,Normal,1.0,9.606159103032542,False
76561198253459984,8845,36,8,1.0,10,0.6666666666666666,5,0.8333333333333334,3,0.75,5,1.0,5,1.0,1680,5000,2500,1,6,250,14,300,0.004070096099490777,0.004070096099490777,Slow,Normal,Normal,Normal,1.0,9.087720658428273,False
76561198003795142,27001,36,8,1.0,10,0.6666666666666666,5,0.8333333333333334,4,1.0,5,1.0,4,0.8,1680,5000,2500,0,8,1000,28,300,0.0013332839524461562,0.0013332839524461562,Slow,Normal,Normal,Normal,1.0,10.203666216317192,False
76561197998493121,631,1,0,0.0,1,0.0666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0015847860538802142,0.0015847860538802142,Slow,Normal,Normal,Normal,0.0,6.448889394146858,False
76561198033586126,26229,35,8,1.0,10,0.6666666666666666,5,0.8333333333333334,4,1.0,5,1.0,3,0.6,600,5000,2500,1,8,1000,28,300,0.0013344008540164957,0.0013344008540164957,Slow,Normal,Normal,Normal,1.0,10.17465907286092,False
76561198163992822,6724,37,8,1.0,14,0.9333333333333332,4,0.6666666666666666,4,1.0,3,0.6,4,0.8,600,5000,2500,25,8,250,28,70,0.005502676977988473,0.005502676977988473,Slow,Normal,Normal,Normal,1.0,8.81358720447004,False
76561197985415939,148,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.003946305945459,False
76561198016628406,891,15,5,0.625,4,0.2666666666666666,2,0.3333333333333333,1,0.25,1,0.2,2,0.4,180,50,100,1,0,50,1,7,0.01683501683499794,0.01683501683499794,Normal,Normal,Normal,Normal,5.0,6.79346613258001,False
76561197986793562,429,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.063785208687608,False
76561198047723336,323,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.780743515792329,False
76561198272008631,1503,8,4,0.5,1,0.0666666666666666,0,0.0,1,0.25,0,0.0,2,0.4,180,50,10,0,0,0,1,0,0.005322687957414955,0.005322687957414955,Slow,Normal,Normal,Normal,0.0,7.315883504509785,False
76561198092364177,3678,26,6,0.75,9,0.6,2,0.3333333333333333,4,1.0,3,0.6,2,0.4,180,500,500,0,10,50,28,70,0.0070690592713411994,0.0070690592713411994,Normal,Normal,Normal,Normal,1.0,8.210396255104774,False
76561198057942218,537,20,8,1.0,3,0.2,4,0.6666666666666666,0,0.0,3,0.6,2,0.4,180,5000,100,0,0,50,0,70,0.037243947858403646,0.037243947858403646,Normal,Normal,Effective,Normal,5.0,6.2878585601617845,False
76561197996251755,720,8,3,0.375,2,0.1333333333333333,1,0.1666666666666666,1,0.25,0,0.0,1,0.2,60,50,10,0,0,10,1,0,0.01111111111109568,0.01111111111109568,Normal,Normal,Normal,Normal,5.0,6.580639137284949,False
76561198055786013,49245,40,8,1.0,12,0.8,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,1,10,1000,28,300,0.000812265204589282,0.000812265204589282,Slow,Normal,Normal,Normal,4.0,10.80458342502774,False
76561198093566128,308,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.733341276897746,False
76561198136979501,65,3,3,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.04615384615313609,0.04615384615313609,Effective,Normal,Effective,Normal,2.0,4.189654742026425,False
76561197977546112,377,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.934894195619588,False
76561198044440062,273,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.6131281063880705,False
76561198018528411,69,6,2,0.25,2,0.1333333333333333,1,0.1666666666666666,0,0.0,0,0.0,1,0.2,0,0,10,0,0,0,0,0,0.08695652173787019,0.08695652173787019,Effective,Normal,Effective,Effective,2.0,4.248495242049359,False
76561198028091020,3730,29,7,0.875,8,0.5333333333333333,4,0.6666666666666666,3,0.75,3,0.6,4,0.8,1680,1500,500,1,6,250,14,70,0.0077747989276118565,0.0077747989276118565,Normal,Normal,Normal,Normal,1.0,8.224431573221159,False
76561198104873334,344,2,0,0.0,1,0.0666666666666666,0,0.0,1,0.25,0,0.0,0,0.0,0,0,10,0,0,0,1,0,0.005813953488355192,0.005813953488355192,Slow,Normal,Normal,Normal,0.0,5.84354441703136,False
76561198194518970,450,1,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0.002222222222217284,0.002222222222217284,Slow,Normal,Normal,Normal,0.0,6.111467339502679,False
76561198006139550,381,10,3,0.375,2,0.1333333333333333,2,0.3333333333333333,1,0.25,1,0.2,1,0.2,60,0,10,0,0,10,1,7,0.026246719160036097,0.026246719160036097,Normal,Normal,Effective,Normal,5.0,5.945420608606575,False
76561198064197954,6007,31,5,0.625,11,0.7333333333333333,4,0.6666666666666666,3,0.75,5,1.0,3,0.6,600,50,2500,1,8,250,14,300,0.0051606459131005224,0.0051606459131005224,Slow,Normal,Normal,Normal,1.0,8.700847193443972,False
76561198055347700,410,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.018593214496234,False
76561198105878460,421,10,2,0.25,2,0.1333333333333333,2,0.3333333333333333,2,0.5,1,0.2,1,0.2,60,0,10,0,0,10,7,7,0.02375296912108372,0.02375296912108372,Normal,Normal,Effective,Normal,5.0,6.045005314036012,False
76561197992375357,14964,33,8,1.0,7,0.4666666666666667,5,0.8333333333333334,4,1.0,5,1.0,4,0.8,1680,5000,2500,0,4,1000,28,300,0.002205292702485819,0.002205292702485819,Slow,Normal,Normal,Normal,1.0,9.6134694202868,False
76561198075767343,393,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.976350909297934,False
76561198144877447,6498,21,7,0.875,5,0.3333333333333333,2,0.3333333333333333,3,0.75,2,0.4,2,0.4,180,1500,500,0,0,50,14,28,0.0032317636195747564,0.0032317636195747564,Slow,Normal,Normal,Normal,1.0,8.77940359789435,False
76561197995140097,492,11,5,0.625,3,0.2,1,0.1666666666666666,1,0.25,0,0.0,1,0.2,60,50,10,0,4,10,1,0,0.02235772357719033,0.02235772357719033,Normal,Normal,Effective,Normal,5.0,6.20050917404269,False
