steamid,playtime_forever,achievement_count,crafting_count,combat_count,exploration_count,death_count,leveling_count,survival_count,max_survive_minutes,max_items_crafted,max_zombies_killed,max_players_killed,max_fortitude_skill,max_travel_distance,max_death_count,max_character_level,log_playtime,ach_per_10h,crafting_count_rank,combat_count_rank,exploration_count_rank,leveling_count_rank,survival_count_rank,max_death_count_rank,max_survive_minutes_ord,max_items_crafted_ord,max_zombies_killed_ord,max_players_killed_ord,max_fortitude_skill_ord,max_travel_distance_ord,max_death_count_ord,max_character_level_ord,max_death_count_rank_ord,Cluster
76561199149239646,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8377304471659395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198015481934,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.349138991379798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197992012153,2522,16,6,5,1,1,1,2,180,500,100,0,4,10,1,7,7.833203948641057,3.8065018699836948,0.75,0.3333333333333333,0.16666666666666666,0.2,0.4,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198018137472,990,12,5,3,2,1,1,0,0,500,100,0,0,50,1,7,6.898714534329988,7.272722865016446,0.625,0.2,0.3333333333333333,0.2,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198079203100,20824,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,9.943909467035043,1.2389550161653378,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198061899489,12851,29,8,7,3,4,4,3,600,5000,2500,0,4,250,28,140,9.461254720235749,1.3539801717852227,1.0,0.4666666666666667,0.5,0.8,0.6,1.0,0,1,1,0,0,0,1,0,1,1
76561198026940701,2314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.747164966520335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198040484666,2449,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,7.803843303538772,10.534909628033573,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561197987154693,3027,15,4,3,1,4,1,2,60,50,100,0,0,10,28,7,8.01565761455734,2.97324024316348,0.5,0.2,0.16666666666666666,0.2,0.4,1.0,0,0,0,0,0,0,1,0,1,0
76561197970435029,6129,3,1,1,0,1,0,0,0,0,10,0,0,0,1,0,8.720950028930258,0.293685727490384,0.125,0.06666666666666667,0.0,0.0,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561197995105260,21224,30,8,9,3,2,4,4,1680,5000,2500,0,10,250,7,140,9.962935011179548,0.8480964705589011,1.0,0.6,0.5,0.8,0.8,0.25,1,1,1,0,1,0,0,0,0,1
76561198078423165,4441,24,5,6,4,4,3,2,180,50,500,0,4,250,28,70,8.398860004454372,3.2425125094556395,0.625,0.4,0.6666666666666666,0.6,0.4,1.0,0,0,0,0,0,0,1,0,1,0
76561197976287656,19682,39,8,14,6,4,5,2,180,5000,2500,25,8,1000,28,300,9.887510598012987,1.1889035304673246,1.0,0.9333333333333333,1.0,1.0,0.4,1.0,0,1,1,0,0,1,1,1,1,1
76561198152618007,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.075173815233827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197992906798,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.272877006546167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198088747537,9874,27,8,5,3,3,5,3,600,5000,500,0,4,250,14,300,9.197761589769323,1.6406723734653206,1.0,0.3333333333333333,0.5,1.0,0.6,0.5,0,1,0,0,0,0,0,1,0,0
76561198025298276,6367,31,8,9,4,4,4,2,180,5000,500,0,10,250,28,140,8.75904072752422,2.9213127449681724,1.0,0.6,0.6666666666666666,0.8,0.4,1.0,0,1,0,0,1,0,1,0,1,1
76561198000630472,136,6,3,2,0,1,0,0,0,0,10,0,0,0,1,0,4.919980925828125,26.47047145380241,0.375,0.13333333333333333,0.0,0.0,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198102215048,1791,16,5,2,2,1,3,3,600,500,100,0,0,50,1,70,7.491087593534876,5.360132207660902,0.625,0.13333333333333333,0.3333333333333333,0.6,0.6,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198053973982,31297,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,10.351309476723117,0.8243601465119312,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198046436357,6271,37,8,11,5,3,5,5,1680,5000,2500,0,10,250,14,300,8.743850562030243,3.540104907660191,1.0,0.7333333333333333,0.8333333333333334,1.0,1.0,0.5,1,1,1,0,1,0,0,1,0,1
76561198002983121,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.969813299576001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198038479125,8380,37,8,11,5,4,5,4,1680,5000,2500,0,10,250,28,300,9.033722518098907,2.649164488126648,1.0,0.7333333333333333,0.8333333333333334,1.0,0.8,1.0,1,1,1,0,1,0,1,1,1,1
76561197975797010,537,8,4,1,1,1,0,1,60,50,10,0,0,10,1,0,6.2878585601617845,8.938537498840782,0.5,0.06666666666666667,0.16666666666666666,0.0,0.2,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561197972168329,64,5,5,0,0,0,0,0,0,50,0,0,0,0,0,0,4.174387269895637,46.87456055099483,0.625,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198039452938,627,6,4,1,0,0,0,1,60,50,0,0,0,0,0,0,6.4425401664681985,5.741621299883924,0.5,0.06666666666666667,0.0,0.0,0.2,0.0,0,0,0,0,0,0,0,0,0,0
76561198103866743,7323,28,7,7,3,4,3,4,1680,1500,100,0,10,50,28,70,8.898911905794401,2.294141557219045,0.875,0.4666666666666667,0.5,0.6,0.8,1.0,1,0,0,0,1,0,1,0,1,1
76561198414768551,458,9,2,3,1,1,2,0,0,0,10,0,0,10,1,28,6.129050210060545,11.79037756719096,0.25,0.2,0.16666666666666666,0.4,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198026395147,502,4,2,1,0,1,0,0,0,0,0,0,0,0,1,0,6.220590170099739,4.7808707798357215,0.25,0.06666666666666667,0.0,0.0,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561197988234566,21175,35,8,11,5,3,5,3,600,5000,2500,0,10,1000,14,300,9.960623743906938,0.9917355090889586,1.0,0.7333333333333333,0.8333333333333334,1.0,0.6,0.5,0,1,1,0,1,1,0,1,0,1
76561198074361885,596,11,3,6,1,1,0,0,0,0,100,25,0,0,1,0,6.391917113392602,11.073814355220447,0.375,0.4,0.16666666666666666,0.0,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198018555921,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.961005339623274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197989544294,431,9,3,3,1,1,0,1,60,0,10,0,0,10,1,0,6.068425588244111,12.528984878443323,0.375,0.2,0.16666666666666666,0.0,0.2,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561197992943381,1990,23,6,6,2,3,3,3,600,500,500,1,0,50,14,70,7.596392304064196,6.934671275978509,0.75,0.4,0.3333333333333333,0.6,0.6,0.5,0,0,0,0,0,0,0,0,0,0
76561198084374770,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.231108616854587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197993525512,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.206575926724928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198002334372,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.018593214496234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198047503544,5051,32,7,10,3,4,4,4,1680,1500,2500,0,10,250,28,140,8.527539483470381,3.8012270281654694,0.875,0.6666666666666666,0.5,0.8,0.8,1.0,1,0,1,0,1,0,1,0,1,1
76561198042052301,635,8,3,2,1,1,0,1,60,50,10,0,0,10,1,0,6.455198563340122,7.5590479757027005,0.375,0.13333333333333333,0.16666666666666666,0.0,0.2,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198081481766,5101,28,8,6,3,4,4,3,600,5000,2500,0,0,250,28,140,8.537387898701757,3.2934714808698513,1.0,0.4,0.5,0.8,0.6,1.0,0,1,1,0,0,0,1,0,1,1
76561198072532181,7734,23,6,8,2,3,2,2,180,500,500,0,10,50,14,28,8.953510763007166,1.7843287987332197,0.75,0.5333333333333333,0.3333333333333333,0.4,0.4,0.5,0,0,0,0,1,0,0,0,0,0
76561197960799782,142,5,4,1,0,0,0,0,0,50,10,0,0,0,0,0,4.962844630259907,21.126671295755088,0.5,0.06666666666666667,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198067608206,679,9,5,2,0,1,0,1,60,50,10,0,0,0,1,0,6.522092798170152,7.9528648428293005,0.625,0.13333333333333333,0.0,0.0,0.2,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198063601821,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0369526024136295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198019754955,9036,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,9.109082539901955,2.855245494339609,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198007169304,33455,34,8,9,5,4,4,4,1680,5000,2500,1,4,1000,28,140,10.417986421668415,0.6097743127824066,1.0,0.6,0.8333333333333334,0.8,0.8,1.0,1,1,1,0,0,1,1,0,1,1
76561198052111779,24276,29,8,7,4,4,4,2,180,5000,500,1,4,250,28,140,10.097284679055107,0.7167572734365479,1.0,0.4666666666666667,0.6666666666666666,0.8,0.4,1.0,0,1,0,0,0,0,1,0,1,1
76561198019708471,160,4,2,1,0,0,0,1,60,0,10,0,0,0,0,0,5.081404364984463,14.999943750210939,0.25,0.06666666666666667,0.0,0.0,0.2,0.0,0,0,0,0,0,0,0,0,0,0
76561197966158801,4634,26,7,6,3,2,4,4,1680,1500,2500,0,4,250,7,140,8.441391477999955,3.3664216616631424,0.875,0.4,0.5,0.8,0.8,0.25,1,0,1,0,0,0,0,0,0,0
76561197988610065,2991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.003697339094368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198065707788,1971,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,7.586803535162581,13.089798146180167,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198044602606,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.403574197934815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198063900962,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9889840465642745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198015723798,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.673297967767654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198008471908,577,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.359573868672378,1.0398602705092508,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198029319505,16069,34,7,11,4,4,4,4,1680,1500,2500,5,8,1000,28,140,9.684709458731557,1.2695251252899946,0.875,0.7333333333333333,0.6666666666666666,0.8,0.8,1.0,1,0,1,0,0,1,1,0,1,1
76561198051940006,309,10,3,3,1,1,1,1,60,50,100,0,0,10,1,7,5.736572297479192,19.417438024392183,0.375,0.2,0.16666666666666666,0.2,0.2,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198013729168,3923,23,8,6,2,3,4,0,0,5000,500,1,0,50,14,140,8.274866820685254,3.517715495633623,1.0,0.4,0.3333333333333333,0.8,0.0,0.5,0,1,0,0,0,0,0,0,0,0
76561197991133436,1158,17,7,3,2,1,2,2,180,1500,100,0,0,50,1,28,7.055312843339752,8.808285591561871,0.875,0.2,0.3333333333333333,0.4,0.4,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198055597355,2031,24,4,8,4,1,4,3,600,50,500,0,10,250,1,140,7.616775808698373,7.0901013027765725,0.5,0.5333333333333333,0.6666666666666666,0.8,0.6,0.03571428571428571,0,0,0,0,1,0,0,0,0,0
76561198283785877,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.329720905522696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197969362616,20815,39,8,12,6,4,5,4,1680,5000,2500,1,10,1000,28,300,9.943477200752287,1.1241892541670164,1.0,0.8,1.0,1.0,0.8,1.0,1,1,1,0,1,1,1,1,1,1
76561198087323350,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.231108616854587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197994309228,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.248495242049359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198277086769,540,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,6.293419278846481,47.777724691417006,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561197993920872,105935,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,11.570590417164627,0.24354556901753582,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198010505891,2761,16,5,3,3,1,2,2,180,500,100,0,0,50,1,28,7.923710333969238,3.477000330966969,0.625,0.2,0.5,0.4,0.4,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198046610907,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.045005314036012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198002562120,1834,15,5,3,3,2,2,0,0,500,100,0,0,50,7,28,7.51479976048867,4.907304828580754,0.625,0.2,0.5,0.4,0.0,0.25,0,0,0,0,0,0,0,0,0,0
76561197960271989,644,6,3,2,0,1,0,0,0,0,10,0,0,0,1,0,6.4692503167957724,5.590056903673693,0.375,0.13333333333333333,0.0,0.0,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561197987673251,15112,38,8,11,5,4,5,5,1680,5000,2500,0,10,250,28,300,9.62331057957012,1.508734720404921,1.0,0.7333333333333333,0.8333333333333334,1.0,1.0,1.0,1,1,1,0,1,0,1,1,1,1
76561197979750959,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.941642422609304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198064893984,7719,33,8,11,3,2,5,4,1680,5000,2500,0,10,250,7,300,8.951569643018821,2.565098906715981,1.0,0.7333333333333333,0.5,1.0,0.8,0.25,1,1,1,0,1,0,0,1,0,1
76561198234227036,1273,31,6,12,3,4,3,3,180,500,100,25,10,50,28,70,7.149916836132109,14.611147865916166,0.75,0.8,0.5,0.6,0.6,1.0,0,0,0,0,1,0,1,0,1,0
76561198068768921,2473,24,6,5,5,4,4,0,0,1500,500,0,0,1000,28,140,7.813591552952433,5.822885768810569,0.75,0.3333333333333333,0.8333333333333334,0.8,0.0,1.0,0,0,0,0,0,1,1,0,1,0
76561197969371254,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.855071922202427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198022212313,4278,27,8,6,2,2,5,4,1680,5000,2500,0,0,50,7,300,8.361474616416817,3.7868157381745107,1.0,0.4,0.3333333333333333,1.0,0.8,0.25,1,1,1,0,0,0,0,1,0,1
76561198008185874,600,11,2,3,2,2,1,1,60,0,100,0,0,10,7,7,6.398594934535208,10.999989000011,0.25,0.2,0.3333333333333333,0.2,0.2,0.25,0,0,0,0,0,0,0,0,0,0
76561197994851017,3260,10,4,2,2,1,1,0,0,50,10,0,0,10,1,7,8.089789175789319,1.840490458805437,0.5,0.13333333333333333,0.3333333333333333,0.2,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198005265551,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.905361848054571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198050210437,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.990432586778736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198016444009,8510,11,4,3,1,2,1,0,0,50,100,0,0,10,7,7,9.049114723476961,0.7755581121815668,0.5,0.2,0.16666666666666666,0.2,0.0,0.25,0,0,0,0,0,0,0,0,0,0
76561197986353054,683,6,1,1,1,1,1,1,60,0,10,0,0,10,1,7,6.52795791762255,5.270859205687374,0.125,0.06666666666666667,0.16666666666666666,0.2,0.2,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198037089044,540,13,5,3,1,1,1,2,180,50,100,0,4,10,1,7,6.293419278846481,14.44442839507956,0.625,0.2,0.16666666666666666,0.2,0.4,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561199157449570,305930,27,8,7,2,3,4,3,600,5000,500,1,4,50,14,140,12.631114865311703,0.052953289864439666,1.0,0.4666666666666667,0.3333333333333333,0.8,0.6,0.5,0,1,0,0,0,0,0,0,0,0
76561198072257250,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2422232654551655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198437738744,7102,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,8.86827250899781,3.63277919182378,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198097953835,25884,39,8,11,6,4,5,5,1680,5000,2500,0,10,1000,28,300,10.161418929336001,0.9040333587382161,1.0,0.7333333333333333,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198008480668,1005,11,4,2,1,1,1,2,180,50,10,0,0,10,1,7,6.913737350659685,6.5671602584117865,0.5,0.13333333333333333,0.16666666666666666,0.2,0.4,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198030429890,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.986452005284438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197971812565,2109,8,4,1,1,1,1,0,0,50,10,0,0,10,1,7,7.6544432264701125,2.2759595231978595,0.5,0.06666666666666667,0.16666666666666666,0.2,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198094411705,7024,28,8,7,3,3,4,3,600,5000,2500,0,4,250,14,140,8.857230494201946,2.391799340108257,1.0,0.4666666666666667,0.5,0.8,0.6,0.5,0,1,1,0,0,0,0,0,0,0
76561198256110677,2139,22,6,5,2,3,4,2,180,500,500,0,0,50,14,140,7.668561108015897,6.171106263364302,0.75,0.3333333333333333,0.3333333333333333,0.8,0.4,0.5,0,0,0,0,0,0,0,0,0,0
76561197987211098,79,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.382026634673881,15.18975805247049,0.25,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197966617426,839,9,5,1,1,1,1,0,0,50,10,0,0,10,1,7,6.733401891837359,6.436229008656251,0.625,0.06666666666666667,0.16666666666666666,0.2,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198068379896,858,26,5,9,2,2,5,3,600,50,500,1,10,50,7,300,6.755768921984255,18.181805467268905,0.625,0.6,0.3333333333333333,1.0,0.6,0.25,0,0,0,0,1,0,0,1,0,0
76561198006873223,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.448889394146858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197969052165,156,10,5,2,1,1,0,1,60,50,10,0,0,10,1,0,5.056245805348308,38.46139053311334,0.625,0.13333333333333333,0.16666666666666666,0.0,0.2,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198043115858,951,4,3,0,1,0,0,0,0,50,0,0,0,0,0,0,6.858565034791365,2.523657713780622,0.375,0.0,0.16666666666666666,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198009013127,357,10,3,2,1,1,1,2,180,0,10,0,0,10,1,7,5.8805329864007,16.80669444253035,0.375,0.13333333333333333,0.16666666666666666,0.2,0.4,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561197968152343,551,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6.313548046277095,3.2667841015055155,0.375,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198082721790,2231,24,6,6,3,4,3,2,180,500,500,1,4,50,28,70,7.710653323501202,6.454502970550523,0.75,0.4,0.5,0.6,0.4,1.0,0,0,0,0,0,0,1,0,1,0
76561197987280970,1582,10,4,2,1,1,2,0,0,50,10,0,0,0,1,28,7.367077059881012,3.7926660710495304,0.5,0.13333333333333333,0.16666666666666666,0.4,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198019654323,4991,20,6,4,2,4,2,2,180,500,100,1,0,50,28,28,8.515591910049263,2.4043275009824687,0.75,0.26666666666666666,0.3333333333333333,0.4,0.4,1.0,0,0,0,0,0,0,1,0,1,0
76561198023921203,10903,39,8,15,4,4,5,3,600,5000,2500,25,10,250,28,300,9.296884973376368,2.146198175940667,1.0,1.0,0.6666666666666666,1.0,0.6,1.0,0,1,1,0,1,0,1,1,1,1
76561198058737972,84694,41,8,14,6,4,5,4,1680,5000,2500,10,10,1000,28,300,11.346811847020483,0.2904574093291798,1.0,0.9333333333333333,1.0,1.0,0.8,1.0,1,1,1,0,1,1,1,1,1,1
76561198090778750,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71042701737487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198020359369,52038,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,10.85974871645411,0.4957915312372705,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198022971777,227,9,4,2,1,1,0,1,60,50,10,0,0,10,1,0,5.429345628954441,23.788483378458032,0.5,0.13333333333333333,0.16666666666666666,0.0,0.2,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198846308272,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.338594078203183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198350914535,5763,22,7,6,3,1,2,3,600,1500,500,0,4,250,1,28,8.659386957119413,2.290473473141752,0.875,0.4,0.5,0.4,0.6,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561197967449126,196,10,4,3,1,1,0,1,60,0,10,0,0,10,1,0,5.2832037287379885,30.612151187292287,0.5,0.2,0.16666666666666666,0.0,0.2,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198047112621,12849,38,8,13,5,4,5,3,600,5000,2500,5,10,250,28,300,9.461099090323366,1.7744570733384508,1.0,0.8666666666666667,0.8333333333333334,1.0,0.6,1.0,0,1,1,0,1,0,1,1,1,1
76561197963870886,13177,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,9.486304051473764,1.9579569572152862,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198113666471,7339,29,7,10,4,2,3,3,600,5000,2500,0,10,250,7,70,8.901094121608562,2.370895023499521,0.875,0.6666666666666666,0.6666666666666666,0.6,0.6,0.25,0,1,1,0,1,0,0,0,0,1
76561197962092557,4780,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,8.472405008626103,5.397488862239892,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198082831860,3786,25,6,7,3,3,3,3,600,500,2500,0,0,250,14,70,8.239329427901795,3.961964506820205,0.75,0.4666666666666667,0.5,0.6,0.6,0.5,0,0,1,0,0,0,0,0,0,0
76561198010545064,8779,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,9.080231686629162,2.938831101116453,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198056116324,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37989735354046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198108562053,20006,39,8,13,6,4,5,3,600,5000,2500,10,10,1000,28,300,9.903837491300417,1.169649070189471,1.0,0.8666666666666667,1.0,1.0,0.6,1.0,0,1,1,0,1,1,1,1,1,1
76561198053777519,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3612921657094255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198077242222,601,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,6.400257445308821,1.9966702196303965,0.125,0.0,0.0,0.0,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198013178966,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.780743515792329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197971161876,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.226536669287466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198052514327,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07073772800249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197979439703,850,14,5,3,2,2,1,1,60,50,100,0,0,50,7,7,6.7464121285733745,9.882345965402848,0.625,0.2,0.3333333333333333,0.2,0.2,0.25,0,0,0,0,0,0,0,0,0,0
76561198983696927,8427,30,7,10,3,2,4,4,1680,1500,500,1,10,50,7,140,9.03931477492408,2.1359913039522036,0.875,0.6666666666666666,0.5,0.8,0.8,0.25,1,0,0,0,1,0,0,0,0,0
76561198124544984,17292,32,8,9,5,1,5,4,1680,5000,2500,0,10,1000,1,300,9.758057074325922,1.1103400031110338,1.0,0.6,0.8333333333333334,1.0,0.8,0.03571428571428571,1,1,1,0,1,1,0,1,0,1
76561197988329388,5068,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,8.53089883847235,5.090764985308013,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561197975231961,164,10,4,3,0,2,1,0,0,50,10,5,0,0,7,7,5.10594547390058,36.58523200524877,0.5,0.2,0.0,0.2,0.0,0.25,0,0,0,0,0,0,0,0,0,0
